grid_lat,grid_lon,cell_num,nr_cell_num,lte_cell_num
39.776,-86.154,42,7,35
39.776,-86.152,81,8,73
39.776,-86.151,4,1,3
39.776,-86.1505,42,0,42
39.776,-86.15,80,11,69
39.776,-86.1485,64,6,58
39.776,-86.1465,27,2,25
39.776,-86.145,81,6,75
39.7765,-86.167,40,7,33
39.7765,-86.1665,61,6,55
39.7765,-86.166,3,1,2
39.7765,-86.163,82,8,74
39.7765,-86.161,64,5,59
39.7765,-86.16,7,2,5
39.7765,-86.1595,77,6,71
39.7765,-86.159,57,6,51
39.7765,-86.1575,78,7,71
39.7765,-86.156,9,1,8
39.7765,-86.1555,80,10,70
39.7765,-86.155,23,1,22
39.7765,-86.1545,20,1,19
39.7765,-86.154,50,6,44
39.7765,-86.152,70,7,63
39.7765,-86.1505,14,1,13
39.7765,-86.15,67,7,60
39.7765,-86.1485,60,4,56
39.7765,-86.1465,25,1,24
39.7765,-86.146,30,1,29
39.7765,-86.145,79,4,75
39.777,-86.167,48,4,44
39.777,-86.1665,51,5,46
39.777,-86.166,3,1,2
39.777,-86.163,76,6,70
39.777,-86.161,58,4,54
39.777,-86.16,6,2,4
39.777,-86.1595,71,4,67
39.777,-86.159,56,6,50
39.777,-86.1575,91,5,86
39.777,-86.1555,49,9,40
39.777,-86.154,43,8,35
39.777,-86.1535,20,2,18
39.777,-86.1525,12,5,7
39.777,-86.152,64,4,60
39.777,-86.1505,18,3,15
39.777,-86.15,59,4,55
39.777,-86.1485,61,6,55
39.777,-86.1455,40,2,38
39.777,-86.145,77,6,71
39.7775,-86.1675,31,2,29
39.7775,-86.167,50,4,46
39.7775,-86.1665,5,1,4
39.7775,-86.166,4,1,3
39.7775,-86.163,94,7,87
39.7775,-86.161,64,5,59
39.7775,-86.16,18,1,17
39.7775,-86.1595,145,7,138
39.7775,-86.159,94,6,88
39.7775,-86.1585,53,4,49
39.7775,-86.158,70,5,65
39.7775,-86.1575,190,12,178
39.7775,-86.157,96,8,88
39.7775,-86.1565,90,8,82
39.7775,-86.156,59,5,54
39.7775,-86.1555,61,8,53
39.7775,-86.155,46,5,41
39.7775,-86.1545,52,6,46
39.7775,-86.154,87,6,81
39.7775,-86.1535,77,6,71
39.7775,-86.153,71,5,66
39.7775,-86.1525,67,5,62
39.7775,-86.152,98,8,90
39.7775,-86.1515,93,8,85
39.7775,-86.151,58,7,51
39.7775,-86.1505,59,8,51
39.7775,-86.15,71,6,65
39.7775,-86.1495,56,2,54
39.7775,-86.149,58,3,55
39.7775,-86.1485,76,7,69
39.7775,-86.148,40,3,37
39.7775,-86.1475,41,4,37
39.7775,-86.147,41,2,39
39.7775,-86.1465,31,1,30
39.7775,-86.146,37,1,36
39.7775,-86.1455,49,1,48
39.7775,-86.145,93,6,87
39.778,-86.1675,41,4,37
39.778,-86.167,36,4,32
39.778,-86.1665,27,4,23
39.778,-86.166,39,4,35
39.778,-86.1655,44,3,41
39.778,-86.165,74,4,70
39.778,-86.1645,76,5,71
39.778,-86.164,71,6,65
39.778,-86.1635,85,6,79
39.778,-86.163,128,9,119
39.778,-86.1625,101,6,95
39.778,-86.162,91,5,86
39.778,-86.1615,101,5,96
39.778,-86.161,129,9,120
39.778,-86.1605,80,4,76
39.778,-86.16,77,3,74
39.778,-86.1595,149,7,142
39.778,-86.159,152,10,142
39.778,-86.1585,87,6,81
39.778,-86.158,82,6,76
39.778,-86.1575,115,7,108
39.778,-86.157,30,2,28
39.778,-86.156,21,0,21
39.778,-86.1555,50,7,43
39.778,-86.1545,14,2,12
39.778,-86.154,52,6,46
39.778,-86.152,35,4,31
39.778,-86.1485,41,5,36
39.778,-86.145,51,4,47
39.7785,-86.1675,34,3,31
39.7785,-86.167,19,3,16
39.7785,-86.1635,12,1,11
39.7785,-86.163,52,4,48
39.7785,-86.162,2,2,0
39.7785,-86.161,61,6,55
39.7785,-86.1595,51,3,48
39.7785,-86.159,76,4,72
39.7785,-86.1575,46,4,42
39.7785,-86.1555,66,10,56
39.7785,-86.154,37,2,35
39.7785,-86.1535,24,0,24
39.7785,-86.152,30,5,25
39.7785,-86.1515,24,3,21
39.7785,-86.1485,38,4,34
39.7785,-86.145,47,3,44
39.779,-86.1675,28,5,23
39.779,-86.163,52,5,47
39.779,-86.161,58,4,54
39.779,-86.1595,40,1,39
39.779,-86.159,65,3,62
39.779,-86.1575,44,4,40
39.779,-86.1555,62,9,53
39.779,-86.1545,4,2,2
39.779,-86.154,27,3,24
39.779,-86.1535,13,2,11
39.779,-86.152,27,5,22
39.779,-86.1515,15,2,13
39.779,-86.151,22,2,20
39.779,-86.1485,53,9,44
39.779,-86.145,50,5,45
39.7795,-86.1675,32,4,28
39.7795,-86.163,53,4,49
39.7795,-86.161,46,3,43
39.7795,-86.1595,24,3,21
39.7795,-86.159,72,4,68
39.7795,-86.1575,48,4,44
39.7795,-86.1555,58,6,52
39.7795,-86.1545,4,2,2
39.7795,-86.154,35,7,28
39.7795,-86.1535,26,5,21
39.7795,-86.152,20,0,20
39.7795,-86.151,5,2,3
39.7795,-86.1505,21,2,19
39.7795,-86.1485,45,5,40
39.7795,-86.145,54,7,47
39.78,-86.1675,35,4,31
39.78,-86.163,54,4,50
39.78,-86.1625,29,2,27
39.78,-86.161,45,2,43
39.78,-86.159,61,3,58
39.78,-86.1575,53,5,48
39.78,-86.157,6,2,4
39.78,-86.1555,43,3,40
39.78,-86.155,9,1,8
39.78,-86.154,24,2,22
39.78,-86.1535,26,7,19
39.78,-86.152,22,4,18
39.78,-86.1485,37,4,33
39.78,-86.145,60,8,52
39.7805,-86.1675,73,12,61
39.7805,-86.167,31,4,27
39.7805,-86.1665,30,4,26
39.7805,-86.166,40,4,36
39.7805,-86.1655,40,2,38
39.7805,-86.165,41,3,38
39.7805,-86.1645,27,2,25
39.7805,-86.164,21,2,19
39.7805,-86.1635,14,1,13
39.7805,-86.163,46,4,42
39.7805,-86.1625,54,2,52
39.7805,-86.1615,26,0,26
39.7805,-86.161,49,3,46
39.7805,-86.159,69,3,66
39.7805,-86.1575,42,3,39
39.7805,-86.157,19,1,18
39.7805,-86.1555,49,3,46
39.7805,-86.154,31,7,24
39.7805,-86.1535,36,7,29
39.7805,-86.152,13,5,8
39.7805,-86.1495,23,0,23
39.7805,-86.1485,38,4,34
39.7805,-86.148,21,3,18
39.7805,-86.1475,23,4,19
39.7805,-86.147,23,3,20
39.7805,-86.1465,23,2,21
39.7805,-86.146,29,3,26
39.7805,-86.1455,39,4,35
39.7805,-86.145,50,6,44
