Region,Operator,Type,Cell,Freq,Band
V-R9,V,LTE,453,5230,13
V-R6,V,LTE,227,2561,5
V-R6,V,LTE,201,66586,66
V-R6,V,LTE,482,66836,66
V-R7,V,LTE,252,66586,66
V-R6,V,LTE,492,66836,66
V-R8,V,LTE,363,66836,66
V-R9,V,LTE,225,5230,13
V-R7,V,LTE,481,66836,66
V-R7,V,LTE,366,66836,66
V-R6,V,LTE,202,1100,2
V-R8,V,LTE,98,2561,5
V-R6,V,LTE,223,66836,66
V-R7,V,LTE,435,66836,66
V-R7,V,LTE,276,66836,66
V-R8,V,LTE,472,66836,66
V-R6,V,LTE,198,67086,66
V-R7,V,LTE,83,1100,2
V-R6,V,LTE,38,67086,66
V-R8,V,LTE,390,66586,66
V-R7,V,LTE,190,1100,2
V-R8,V,LTE,238,66586,66
V-R6,V,LTE,365,66586,66
V-R7,V,LTE,261,67086,66
V-R7,V,LTE,122,67086,66
V-R7,V,LTE,427,67086,66
V-R8,V,LTE,138,66586,66
V-R7,V,LTE,257,1100,2
V-R7,V,LTE,502,66836,66
V-R8,V,LTE,130,66586,66
V-R6,V,LTE,57,66586,66
V-R8,V,LTE,307,66586,66
V-R6,V,LTE,285,66836,66
V-R6,V,LTE,480,67086,66
V-R6,V,LTE,51,66586,66
V-R6,V,LTE,51,66836,66
V-R6,V,LTE,469,67086,66
V-R6,V,LTE,241,67086,66
V-R8,V,LTE,150,66836,66
V-R7,V,LTE,348,66586,66
V-R6,V,LTE,466,66836,66
V-R7,V,LTE,74,66586,66
V-R8,V,LTE,478,66586,66
V-R6,V,LTE,70,56442,48
V-R7,V,LTE,324,56293,48
V-R8,V,LTE,75,66836,66
V-R8,V,LTE,441,66836,66
V-R7,V,LTE,268,66836,66
V-R8,V,LTE,138,66836,66
V-R6,V,LTE,251,67086,66
V-R7,V,LTE,46,66586,66
V-R7,V,LTE,321,1100,2
V-R7,V,LTE,502,67086,66
V-R6,V,LTE,69,66836,66
V-R6,V,LTE,346,67086,66
V-R7,V,LTE,57,1100,2
V-R7,V,LTE,106,66836,66
V-R6,V,LTE,412,67086,66
V-R6,V,LTE,148,1100,2
V-R6,V,LTE,28,67086,66
V-R7,V,LTE,180,66586,66
V-R6,V,LTE,289,66586,66
V-R7,V,LTE,281,66836,66
V-R6,V,LTE,108,1100,2
V-R7,V,LTE,349,66586,66
V-R7,V,LTE,71,67086,66
V-R8,V,LTE,370,66836,66
V-R7,V,LTE,426,66836,66
V-R6,V,LTE,83,66836,66
V-R6,V,LTE,145,66836,66
V-R7,V,LTE,86,66586,66
V-R8,V,LTE,322,66586,66
V-R7,V,LTE,427,66586,66
V-R7,V,LTE,308,66586,66
V-R6,V,LTE,466,1100,2
V-R8,V,LTE,372,66586,66
V-R6,V,LTE,249,66586,66
V-R6,V,LTE,248,66586,66
V-R6,V,LTE,481,66586,66
V-R7,V,LTE,91,66586,66
V-R6,V,LTE,194,66586,66
V-R8,V,LTE,370,66586,66
V-R8,V,LTE,314,67086,66
V-R8,V,LTE,438,66586,66
V-R7,V,LTE,425,66836,66
V-R6,V,LTE,461,66586,66
V-R8,V,LTE,478,66836,66
V-R6,V,LTE,459,66586,66
V-R6,V,LTE,458,66586,66
V-R6,V,LTE,3,67086,66
V-R6,V,LTE,333,66586,66
V-R6,V,LTE,400,66586,66
V-R7,V,LTE,165,66586,66
V-R6,V,LTE,287,66586,66
V-R6,V,LTE,430,66586,66
V-R7,V,LTE,256,66586,66
V-R6,V,LTE,327,66586,66
V-R6,V,LTE,198,66836,66
V-R7,V,LTE,48,66586,66
V-R6,V,LTE,297,66586,66
V-R6,V,LTE,483,1100,2
V-R6,V,LTE,488,1100,2
V-R6,V,LTE,377,67086,66
V-R6,V,LTE,352,66586,66
V-R8,V,LTE,418,66586,66
V-R8,V,LTE,28,66586,66
V-R6,V,LTE,456,66586,66
V-R6,V,LTE,114,66586,66
V-R8,V,LTE,160,66586,66
V-R7,V,LTE,364,67086,66
V-R6,V,LTE,429,66586,66
V-R7,V,LTE,19,1100,2
V-R7,V,LTE,239,66836,66
V-R6,V,LTE,116,67086,66
V-R8,V,LTE,167,67086,66
V-R8,V,LTE,454,1100,2
V-R7,V,LTE,1,67086,66
V-R6,V,LTE,144,1100,2
V-R6,V,LTE,114,66836,66
V-R6,V,LTE,114,67086,66
V-R8,V,LTE,444,67086,66
V-R6,V,LTE,409,1100,2
V-R6,V,LTE,376,1100,2
V-R6,V,LTE,450,1100,2
V-R6,V,LTE,284,66836,66
V-R7,V,LTE,43,66586,66
V-R6,V,LTE,134,1100,2
V-R7,V,LTE,228,1100,2
V-R6,V,LTE,171,67086,66
V-R6,V,LTE,399,1100,2
V-R7,V,LTE,180,67086,66
V-R7,V,LTE,274,66586,66
V-R6,V,LTE,449,66586,66
V-R6,V,LTE,480,1100,2
V-R6,V,LTE,350,1100,2
V-R6,V,LTE,349,1100,2
V-R9,V,LTE,80,5230,13
V-R6,V,LTE,429,66836,66
V-R6,V,LTE,445,66586,66
V-R6,V,LTE,287,66836,66
V-R6,V,LTE,342,66586,66
V-R7,V,LTE,54,66586,66
V-R7,V,LTE,400,67086,66
V-R7,V,LTE,64,66836,66
V-R6,V,LTE,481,1100,2
V-R6,V,LTE,494,66836,66
V-R7,V,LTE,303,66586,66
V-R6,V,LTE,291,66836,66
V-R7,V,LTE,39,66586,66
V-R6,V,LTE,91,67086,66
V-R8,V,LTE,245,1100,2
V-R6,V,LTE,222,66836,66
V-R7,V,LTE,45,1100,2
V-R8,V,LTE,361,66836,66
V-R6,V,LTE,392,66586,66
V-R7,V,LTE,281,66586,66
V-R7,V,LTE,115,66836,66
V-R8,V,LTE,7,66586,66
V-R6,V,LTE,471,66586,66
V-R6,V,LTE,450,66586,66
V-R7,V,LTE,206,66586,66
V-R6,V,LTE,450,66836,66
V-R6,V,LTE,367,1100,2
V-R8,V,LTE,239,66586,66
V-R7,V,LTE,443,66836,66
V-R7,V,LTE,58,66836,66
V-R7,V,LTE,151,66836,66
V-R7,V,LTE,181,66586,66
V-R8,V,LTE,133,66836,66
V-R6,V,LTE,45,66586,66
V-R8,V,LTE,228,66586,66
V-R6,V,LTE,191,1100,2
V-R7,V,LTE,162,67086,66
V-R7,V,LTE,187,66586,66
V-R6,V,LTE,9,1100,2
V-R8,V,LTE,376,67086,66
V-R6,V,LTE,273,67086,66
V-R7,V,LTE,190,67086,66
V-R7,V,LTE,122,66586,66
V-R7,V,LTE,284,66586,66
V-R6,V,LTE,445,67086,66
V-R7,V,LTE,347,66586,66
V-R6,V,LTE,476,1100,2
V-R7,V,LTE,257,66586,66
V-R8,V,LTE,94,67086,66
V-R6,V,LTE,31,67086,66
V-R6,V,LTE,444,66836,66
V-R7,V,LTE,151,67086,66
V-R6,V,LTE,154,66836,66
V-R7,V,LTE,257,66836,66
V-R6,V,LTE,237,66586,66
V-R6,V,LTE,149,66836,66
V-R6,V,LTE,51,1100,2
V-R6,V,LTE,48,66836,66
V-R6,V,LTE,487,66586,66
V-R7,V,LTE,442,66836,66
V-R6,V,LTE,500,66836,66
V-R6,V,LTE,443,67086,66
V-R6,V,LTE,496,67086,66
V-R6,V,LTE,230,1100,2
V-R6,V,LTE,200,67086,66
V-R6,V,LTE,422,66836,66
V-R8,V,LTE,180,1100,2
V-R6,V,LTE,56,1100,2
V-R8,V,LTE,463,66586,66
V-R7,V,LTE,161,66836,66
V-R6,V,LTE,431,66586,66
V-R8,V,LTE,503,1100,2
V-R6,V,LTE,272,66836,66
V-R7,V,LTE,107,66586,66
V-R6,V,LTE,126,67086,66
V-R8,V,LTE,429,67086,66
V-R6,V,LTE,140,1100,2
V-R7,V,LTE,167,66836,66
V-R8,V,LTE,94,1100,2
V-R6,V,LTE,142,66836,66
V-R6,V,LTE,224,66836,66
V-R6,V,LTE,458,66836,66
V-R6,V,LTE,65,67086,66
V-R8,V,LTE,468,67086,66
V-R7,V,LTE,349,67086,66
V-R6,V,LTE,61,67086,66
V-R6,V,LTE,276,66586,66
V-R7,V,LTE,14,1100,2
V-R6,V,LTE,177,66586,66
V-R7,V,LTE,166,66836,66
V-R6,V,LTE,92,66586,66
V-R6,V,LTE,32,66586,66
V-R6,V,LTE,115,67086,66
V-R6,V,LTE,269,66586,66
V-R7,V,LTE,371,66586,66
V-R8,V,LTE,299,66586,66
V-R6,V,LTE,480,66586,66
V-R8,V,LTE,27,66836,66
V-R6,V,LTE,457,53139,46
V-R6,V,LTE,458,52740,46
V-R6,V,LTE,295,52941,46
V-R6,V,LTE,336,52941,46
V-R6,V,LTE,236,66586,66
V-R6,V,LTE,428,66586,66
V-R7,V,LTE,296,66586,66
V-R6,V,LTE,80,1100,2
V-R7,V,LTE,145,67086,66
V-R8,V,LTE,282,67086,66
V-R7,V,LTE,301,67086,66
V-R7,V,LTE,395,66836,66
V-R6,V,LTE,499,66836,66
V-R6,V,LTE,349,66836,66
V-R8,V,LTE,399,66836,66
V-R6,V,LTE,40,1100,2
V-R8,V,LTE,24,66836,66
V-R6,V,LTE,273,66836,66
V-R8,V,LTE,140,66586,66
V-R7,V,LTE,26,66836,66
V-R6,V,LTE,236,66836,66
V-R6,V,LTE,111,1100,2
V-R6,V,LTE,144,67086,66
V-R8,V,LTE,501,66836,66
V-R6,V,LTE,393,66836,66
V-R6,V,LTE,284,67086,66
V-R6,V,LTE,204,66836,66
V-R6,V,LTE,133,67086,66
V-R8,V,LTE,69,1100,2
V-R6,V,LTE,15,1100,2
V-R7,V,LTE,323,1100,2
V-R8,V,LTE,279,1100,2
V-R7,V,LTE,29,66836,66
V-R8,V,LTE,467,1100,2
V-R8,V,LTE,372,66836,66
V-R6,V,LTE,456,66836,66
V-R6,V,LTE,369,66836,66
V-R7,V,LTE,417,66836,66
V-R7,V,LTE,115,66586,66
V-R7,V,LTE,19,66836,66
V-R6,V,LTE,204,67086,66
V-R6,V,LTE,487,67086,66
V-R8,V,LTE,262,67086,66
V-R6,V,LTE,319,67086,66
V-R6,V,LTE,186,66836,66
V-R8,V,LTE,234,67086,66
V-R7,V,LTE,146,1100,2
V-R7,V,LTE,380,1100,2
V-R8,V,LTE,247,66836,66
V-R8,V,LTE,227,1100,2
V-R6,V,LTE,420,66836,66
V-R8,V,LTE,25,66586,66
V-R6,V,LTE,483,66836,66
V-R6,V,LTE,183,66586,66
V-R7,V,LTE,209,66836,66
V-R7,V,LTE,67,66836,66
V-R8,V,LTE,448,66586,66
V-R6,V,LTE,214,66836,66
V-R8,V,LTE,12,66836,66
V-R6,V,LTE,428,66836,66
V-R6,V,LTE,237,1100,2
V-R8,V,LTE,452,66836,66
V-R6,V,LTE,178,66586,66
V-R7,V,LTE,288,66586,66
V-R6,V,LTE,377,1100,2
V-R8,V,LTE,363,1100,2
V-R6,V,LTE,219,66586,66
V-R6,V,LTE,37,67086,66
V-R8,V,LTE,421,66836,66
V-R6,V,LTE,378,67086,66
V-R6,V,LTE,297,5230,13
V-R6,V,LTE,33,66586,66
V-R6,V,LTE,194,66836,66
V-R6,V,LTE,25,66836,66
V-R6,V,LTE,244,66836,66
V-R6,V,LTE,411,1100,2
V-R7,V,LTE,6,66586,66
V-R6,V,LTE,32,66836,66
V-R7,V,LTE,346,1100,2
V-R6,V,LTE,378,66586,66
V-R6,V,LTE,314,66586,66
V-R6,V,LTE,210,66586,66
V-R6,V,LTE,277,66836,66
V-R9,V,LTE,120,5230,13
V-R6,V,LTE,120,1100,2
V-R7,V,LTE,283,66586,66
V-R6,V,LTE,491,66586,66
V-R7,V,LTE,13,66586,66
V-R6,V,LTE,331,66586,66
V-R9,V,LTE,57,2561,5
V-R9,V,LTE,248,2561,5
V-R6,V,LTE,460,1100,2
V-R6,V,LTE,322,1100,2
V-R6,V,LTE,197,66836,66
V-R7,V,LTE,350,66586,66
V-R7,V,LTE,71,66836,66
V-R6,V,LTE,331,66836,66
V-R6,V,LTE,376,66586,66
V-R7,V,LTE,137,66586,66
V-R7,V,LTE,436,66586,66
V-R8,V,LTE,340,67086,66
V-R6,V,LTE,339,67086,66
V-R7,V,LTE,351,66586,66
V-R8,V,LTE,418,1100,2
V-R7,V,LTE,38,66586,66
V-R8,V,LTE,57,66836,66
V-R6,V,LTE,6,1100,2
V-R8,V,LTE,169,1100,2
V-R8,V,LTE,240,66586,66
V-R8,V,LTE,380,66586,66
V-R6,V,LTE,32,67086,66
V-R6,V,LTE,57,55344,48
V-R6,V,LTE,57,55542,48
V-R6,V,LTE,57,55740,48
V-R7,V,LTE,255,55740,48
V-R6,V,LTE,340,55740,48
V-R6,V,LTE,340,55542,48
V-R6,V,LTE,340,55344,48
V-R6,V,LTE,77,66586,66
V-R7,V,LTE,417,66586,66
V-R6,V,LTE,497,66586,66
V-R6,V,LTE,339,56140,48
V-R6,V,LTE,339,55744,48
V-R6,V,LTE,339,2561,5
V-R6,V,LTE,380,56140,48
V-R6,V,LTE,380,2561,5
V-R6,V,LTE,380,55942,48
V-R7,V,LTE,105,66586,66
V-R7,V,LTE,10,66586,66
V-R6,V,LTE,41,55740,48
V-R7,V,LTE,142,66586,66
V-R6,V,LTE,263,66586,66
V-R9,V,LTE,234,2561,5
V-R9,V,LTE,340,2561,5
V-R7,V,LTE,225,66586,66
V-R6,V,LTE,202,66586,66
V-R7,V,LTE,202,66836,66
V-R6,V,LTE,471,67086,66
V-R7,V,LTE,501,66586,66
V-R7,V,LTE,50,66836,66
V-R6,V,LTE,498,66836,66
V-R6,V,LTE,259,66836,66
V-R7,V,LTE,52,67086,66
V-R6,V,LTE,399,67086,66
V-R6,V,LTE,453,1100,2
V-R6,V,LTE,137,66836,66
V-R6,V,LTE,258,66836,66
V-R6,V,LTE,226,67086,66
V-R6,V,LTE,335,67086,66
V-R8,V,LTE,424,67086,66
V-R6,V,LTE,480,66836,66
V-R8,V,LTE,456,67086,66
V-R6,V,LTE,421,67086,66
V-R6,V,LTE,187,66836,66
V-R6,V,LTE,335,66836,66
V-R7,V,LTE,329,67086,66
V-R6,V,LTE,240,1100,2
V-R7,V,LTE,11,67086,66
V-R8,V,LTE,332,67086,66
V-R6,V,LTE,380,67086,66
V-R6,V,LTE,431,66836,66
V-R7,V,LTE,451,1100,2
V-R6,V,LTE,155,1100,2
V-R6,V,LTE,449,1100,2
V-R7,V,LTE,170,1100,2
V-R6,V,LTE,310,2100,4
V-R7,V,LTE,148,2350,4
V-R6,V,LTE,154,66586,66
V-R6,V,LTE,374,1100,2
V-R6,V,LTE,325,67086,66
V-R7,V,LTE,69,67086,66
V-R6,V,LTE,350,53139,46
V-R6,V,LTE,349,52941,46
V-R6,V,LTE,348,52740,46
V-R7,V,LTE,336,1100,2
V-R6,V,LTE,192,66586,66
V-R7,V,LTE,298,66586,66
V-R8,V,LTE,224,66586,66
V-R7,V,LTE,499,1100,2
V-R7,V,LTE,124,66586,66
V-R6,V,LTE,316,67086,66
V-R8,V,LTE,485,66586,66
V-R6,V,LTE,408,1100,2
V-R7,V,LTE,482,66586,66
V-R8,V,LTE,35,66586,66
V-R6,V,LTE,361,1100,2
V-R6,V,LTE,374,66836,66
V-R6,V,LTE,492,67086,66
V-R6,V,LTE,424,66586,66
V-R6,V,LTE,131,1100,2
V-R7,V,LTE,63,67086,66
V-R6,V,LTE,40,67086,66
V-R6,V,LTE,150,67086,66
V-R6,V,LTE,451,66836,66
V-R6,V,LTE,143,47489,46
V-R6,V,LTE,141,47090,46
V-R7,V,LTE,327,56293,48
V-R7,V,LTE,325,56442,48
V-R7,V,LTE,326,56640,48
V-R7,V,LTE,329,56640,48
V-R6,V,LTE,330,66836,66
V-R7,V,LTE,285,67086,66
V-R7,V,LTE,122,66836,66
V-R8,V,LTE,327,66836,66
V-R6,V,LTE,452,67086,66
V-R8,V,LTE,208,66836,66
V-R6,V,LTE,152,66836,66
V-R6,V,LTE,441,67086,66
V-R6,V,LTE,54,66836,66
V-R7,V,LTE,98,66586,66
V-R7,V,LTE,155,66836,66
V-R6,V,LTE,497,67086,66
V-R8,V,LTE,424,1100,2
V-R6,V,LTE,487,66836,66
V-R6,V,LTE,260,1100,2
V-R8,V,LTE,240,67086,66
V-R7,V,LTE,218,1100,2
V-R6,V,LTE,75,1100,2
V-R7,V,LTE,151,1100,2
V-R7,V,LTE,8,1100,2
V-R6,V,LTE,310,2350,4
V-R7,V,LTE,104,2350,4
V-R6,V,LTE,309,2350,4
V-R6,V,LTE,469,1100,2
V-R7,V,LTE,261,1100,2
V-R6,V,LTE,295,1100,2
V-R8,V,LTE,139,66836,66
V-R6,V,LTE,94,66586,66
V-R6,V,LTE,65,1100,2
V-R6,V,LTE,345,1100,2
V-R6,V,LTE,496,66586,66
V-R6,V,LTE,1,66836,66
V-R7,V,LTE,149,66586,66
V-R8,V,LTE,246,66586,66
V-R8,V,LTE,443,66586,66
V-R6,V,LTE,57,67086,66
V-R7,V,LTE,339,2100,4
V-R6,V,LTE,341,2100,4
V-R6,V,LTE,341,2350,4
V-R6,V,LTE,61,2350,4
V-R6,V,LTE,61,2100,4
V-R6,V,LTE,17,2350,4
V-R6,V,LTE,17,2100,4
V-R6,V,LTE,23,2100,4
V-R6,V,LTE,23,2350,4
V-R6,V,LTE,126,2100,4
V-R7,V,LTE,63,2100,4
V-R6,V,LTE,63,2350,4
V-R6,V,LTE,56,2100,4
V-R6,V,LTE,31,2100,4
V-R6,V,LTE,56,2350,4
V-R7,V,LTE,232,2350,4
V-R6,V,LTE,101,2100,4
V-R6,V,LTE,31,2350,4
V-R6,V,LTE,359,2100,4
V-R6,V,LTE,37,2350,4
V-R6,V,LTE,489,66586,66
V-R6,V,LTE,124,67086,66
V-R6,V,LTE,43,66836,66
V-R6,V,LTE,286,66836,66
V-R7,V,LTE,13,1100,2
V-R9,V,LTE,402,5230,13
V-R7,V,LTE,242,5230,13
V-R6,V,LTE,34,1100,2
V-R9,V,LTE,326,5230,13
V-R6,V,LTE,327,1100,2
V-R6,V,LTE,149,67086,66
V-R6,V,LTE,43,67086,66
V-R6,V,LTE,235,66586,66
V-R6,V,LTE,356,66586,66
V-R7,V,LTE,80,66586,66
V-R6,V,LTE,195,66586,66
V-R6,V,LTE,19,66586,66
V-R7,V,LTE,355,66586,66
V-R6,V,LTE,106,66586,66
V-R7,V,LTE,1,66586,66
V-R8,V,LTE,249,66836,66
V-R6,V,LTE,320,66586,66
V-R6,V,LTE,120,66586,66
V-R8,V,LTE,463,66836,66
V-R6,V,LTE,152,66586,66
V-R8,V,LTE,12,5230,13
V-R7,V,LTE,294,66586,66
V-R6,V,LTE,419,5230,13
V-R6,V,LTE,342,66836,66
V-R8,V,LTE,418,5230,13
V-R8,V,LTE,167,1100,2
V-R6,V,LTE,335,66586,66
V-R8,V,LTE,142,5230,13
V-R6,V,LTE,223,1100,2
V-R7,V,LTE,401,66586,66
V-R6,V,LTE,421,66586,66
V-R9,V,LTE,480,5230,13
V-R7,V,LTE,329,1100,2
V-R6,V,LTE,151,66586,66
V-R7,V,LTE,380,66836,66
V-R9,V,LTE,199,5230,13
V-R7,V,LTE,26,66586,66
V-R7,V,LTE,502,66586,66
V-R8,V,LTE,313,66586,66
V-R6,V,LTE,270,66586,66
V-R7,V,LTE,267,66586,66
V-R8,V,LTE,420,66586,66
V-R7,V,LTE,357,66586,66
V-R6,V,LTE,244,1100,2
V-R8,V,LTE,313,66836,66
V-R6,V,LTE,338,67086,66
V-R8,V,LTE,316,66586,66
V-R7,V,LTE,173,66586,66
V-R7,V,LTE,41,66836,66
V-R7,V,LTE,33,66836,66
V-R6,V,LTE,491,67086,66
V-R7,V,LTE,72,55344,48
V-R6,V,LTE,233,2350,4
V-R6,V,LTE,212,2350,4
V-R6,V,LTE,405,2350,4
V-R6,V,LTE,55,55344,48
V-R6,V,LTE,487,1100,2
V-R7,V,LTE,72,55740,48
V-R6,V,LTE,285,1100,2
V-R7,V,LTE,3,1100,2
V-R6,V,LTE,210,1100,2
V-R7,V,LTE,72,55542,48
V-R7,V,LTE,263,1100,2
V-R6,V,LTE,351,52740,46
V-R6,V,LTE,240,52941,46
V-R6,V,LTE,87,53139,46
V-R6,V,LTE,160,1100,2
V-R7,V,LTE,97,67086,66
V-R7,V,LTE,183,67086,66
V-R8,V,LTE,193,66586,66
V-R7,V,LTE,408,66836,66
V-R7,V,LTE,336,67086,66
V-R6,V,LTE,272,67086,66
V-R8,V,LTE,90,67086,66
V-R8,V,LTE,409,66836,66
V-R8,V,LTE,365,67086,66
V-R6,V,LTE,462,67086,66
V-R7,V,LTE,68,66586,66
V-R6,V,LTE,420,67086,66
V-R6,V,LTE,21,66586,66
V-R6,V,LTE,488,66836,66
V-R6,V,LTE,379,1100,2
V-R7,V,LTE,109,2100,4
V-R6,V,LTE,122,55542,48
V-R9,V,LTE,336,5230,13
V-R9,V,LTE,2,2561,5
V-R9,V,LTE,198,2561,5
V-R7,V,LTE,256,56293,48
V-R7,V,LTE,256,56640,48
V-R7,V,LTE,256,56442,48
V-R6,V,LTE,386,67086,66
V-R6,V,LTE,237,67086,66
V-R6,V,LTE,156,67086,66
V-R6,V,LTE,409,67086,66
V-R6,V,LTE,64,66586,66
V-R7,V,LTE,282,66836,66
V-R6,V,LTE,271,66586,66
V-R9,V,LTE,225,2561,5
V-R7,V,LTE,23,1100,2
V-R6,V,LTE,446,66836,66
V-R7,V,LTE,83,66586,66
V-R6,V,LTE,95,66586,66
V-R9,V,LTE,386,2561,5
V-R6,V,LTE,333,2561,5
V-R6,V,LTE,454,66586,66
V-R6,V,LTE,472,1100,2
V-R8,V,LTE,217,66586,66
V-R7,V,LTE,217,66836,66
V-R6,V,LTE,490,66836,66
V-R7,V,LTE,38,66836,66
V-R6,V,LTE,396,66836,66
V-R6,V,LTE,280,66836,66
V-R6,V,LTE,249,5230,13
V-R6,V,LTE,348,67086,66
V-R6,V,LTE,457,66836,66
V-R6,V,LTE,364,66836,66
V-R7,V,LTE,248,67086,66
V-R7,V,LTE,80,66836,66
V-R8,V,LTE,123,66836,66
V-R6,V,LTE,166,1100,2
V-R7,V,LTE,146,66836,66
V-R7,V,LTE,245,66836,66
V-R6,V,LTE,427,1100,2
V-R7,V,LTE,447,66586,66
V-R8,V,LTE,363,66586,66
V-R8,V,LTE,79,66586,66
V-R8,V,LTE,476,66586,66
V-R6,V,LTE,189,66586,66
V-R6,V,LTE,185,66586,66
V-R6,V,LTE,16,1100,2
V-R8,V,LTE,188,66586,66
V-R9,V,LTE,97,2561,5
V-R7,V,LTE,97,66586,66
V-R9,V,LTE,265,5230,13
V-R7,V,LTE,79,1100,2
V-R7,V,LTE,8,66586,66
V-R6,V,LTE,135,66586,66
V-R6,V,LTE,91,1100,2
V-R8,V,LTE,268,66586,66
V-R6,V,LTE,273,66586,66
V-R6,V,LTE,395,66586,66
V-R6,V,LTE,265,66586,66
V-R7,V,LTE,321,66586,66
V-R8,V,LTE,435,1100,2
V-R6,V,LTE,223,66586,66
V-R6,V,LTE,260,66586,66
V-R8,V,LTE,324,66586,66
V-R9,V,LTE,380,5230,13
V-R7,V,LTE,306,66836,66
V-R6,V,LTE,184,2100,4
V-R6,V,LTE,16,2100,4
V-R6,V,LTE,22,2100,4
V-R6,V,LTE,184,2350,4
V-R7,V,LTE,22,2350,4
V-R6,V,LTE,339,2350,4
V-R6,V,LTE,16,2350,4
V-R6,V,LTE,223,2350,4
V-R6,V,LTE,223,2100,4
V-R6,V,LTE,117,2100,4
V-R7,V,LTE,59,2100,4
V-R6,V,LTE,400,2100,4
V-R7,V,LTE,59,2350,4
V-R7,V,LTE,15,2350,4
V-R6,V,LTE,367,66586,66
V-R7,V,LTE,262,66586,66
V-R7,V,LTE,47,66836,66
V-R6,V,LTE,134,66836,66
V-R8,V,LTE,99,66586,66
V-R7,V,LTE,101,66836,66
V-R7,V,LTE,488,66586,66
V-R6,V,LTE,227,66586,66
V-R8,V,LTE,406,66836,66
V-R6,V,LTE,260,67086,66
V-R6,V,LTE,17,67086,66
V-R7,V,LTE,14,67086,66
V-R6,V,LTE,20,66836,66
V-R6,V,LTE,185,67086,66
V-R7,V,LTE,346,66586,66
V-R7,V,LTE,354,66836,66
V-R7,V,LTE,44,66836,66
V-R7,V,LTE,338,66586,66
V-R6,V,LTE,491,66836,66
V-R7,V,LTE,109,1100,2
V-R7,V,LTE,371,66836,66
V-R8,V,LTE,475,66836,66
V-R6,V,LTE,467,66586,66
V-R6,V,LTE,468,66836,66
V-R7,V,LTE,176,66836,66
V-R8,V,LTE,157,66836,66
V-R7,V,LTE,348,66836,66
V-R6,V,LTE,144,66836,66
V-R6,V,LTE,57,2350,4
V-R6,V,LTE,15,2100,4
V-R8,V,LTE,299,66836,66
V-R6,V,LTE,10,67086,66
V-R6,V,LTE,150,1100,2
V-R8,V,LTE,459,1100,2
V-R9,V,LTE,248,5230,13
V-R6,V,LTE,120,66836,66
V-R8,V,LTE,279,66836,66
V-R6,V,LTE,386,66836,66
V-R7,V,LTE,68,66836,66
V-R6,V,LTE,285,66586,66
V-R7,V,LTE,482,1100,2
V-R7,V,LTE,76,66586,66
V-R6,V,LTE,321,66836,66
V-R6,V,LTE,22,1100,2
V-R6,V,LTE,20,67086,66
V-R6,V,LTE,29,66586,66
V-R6,V,LTE,88,66836,66
V-R8,V,LTE,213,1100,2
V-R6,V,LTE,188,66836,66
V-R8,V,LTE,231,66586,66
V-R7,V,LTE,232,1100,2
V-R8,V,LTE,229,1100,2
V-R7,V,LTE,242,66836,66
V-R6,V,LTE,452,1100,2
V-R7,V,LTE,75,66586,66
V-R8,V,LTE,476,66836,66
V-R6,V,LTE,30,2350,4
V-R8,V,LTE,209,67086,66
V-R8,V,LTE,192,67086,66
V-R8,V,LTE,1,1100,2
V-R8,V,LTE,258,5230,13
V-R6,V,LTE,220,66836,66
V-R7,V,LTE,488,5230,13
V-R6,V,LTE,76,1100,2
V-R6,V,LTE,322,66836,66
V-R6,V,LTE,60,2100,4
V-R6,V,LTE,62,2100,4
V-R8,V,LTE,215,1100,2
V-R8,V,LTE,85,1100,2
V-R7,V,LTE,446,66586,66
V-R7,V,LTE,383,1100,2
V-R6,V,LTE,364,1100,2
V-R6,V,LTE,385,1100,2
V-R8,V,LTE,81,1100,2
V-R9,V,LTE,89,5230,13
V-R6,V,LTE,92,67086,66
V-R8,V,LTE,367,67086,66
V-R8,V,LTE,190,66836,66
V-R7,V,LTE,279,66586,66
V-R6,V,LTE,360,66586,66
V-R6,V,LTE,253,66586,66
V-R7,V,LTE,93,66586,66
V-R7,V,LTE,72,1100,2
V-R6,V,LTE,383,66586,66
V-R7,V,LTE,264,66586,66
V-R6,V,LTE,384,66586,66
V-R7,V,LTE,257,67086,66
V-R7,V,LTE,131,66586,66
V-R9,V,LTE,392,2561,5
V-R6,V,LTE,490,66586,66
V-R6,V,LTE,345,66836,66
V-R6,V,LTE,139,1100,2
V-R6,V,LTE,442,1100,2
V-R6,V,LTE,411,66586,66
V-R6,V,LTE,343,67086,66
V-R6,V,LTE,299,67086,66
V-R6,V,LTE,52,66586,66
V-R6,V,LTE,205,66586,66
V-R7,V,LTE,169,66586,66
V-R6,V,LTE,412,66836,66
V-R6,V,LTE,162,2561,5
V-R8,V,LTE,168,2350,4
V-R6,V,LTE,226,2350,4
V-R8,V,LTE,162,66586,66
V-R6,V,LTE,343,1100,2
V-R6,V,LTE,479,66836,66
V-R8,V,LTE,140,66836,66
V-R8,V,LTE,163,66586,66
V-R7,V,LTE,76,66836,66
V-R6,V,LTE,313,67086,66
V-R7,V,LTE,306,67086,66
V-R8,V,LTE,168,66586,66
V-R6,V,LTE,58,1100,2
V-R7,V,LTE,293,66586,66
V-R7,V,LTE,243,66836,66
V-R7,V,LTE,194,1100,2
V-R7,V,LTE,366,67086,66
V-R8,V,LTE,142,67086,66
