Region,Operator,Type,Cell,Freq,Band
A-R5,A,LTE,344,5110,12
A-R1,A,LTE,51,5110,12
A-R5,A,LTE,451,5330,14
A-R1,A,LTE,62,66486,66
A-R5,A,LTE,258,5110,12
A-R1,A,LTE,333,2175,4
A-R1,A,LTE,335,2000,4
A-R1,A,LTE,431,2000,4
A-R1,A,LTE,402,2000,4
A-R1,A,LTE,426,66661,66
A-R3,A,LTE,175,9820,30
A-R2,A,LTE,77,5330,14
A-R1,A,LTE,16,66486,66
A-R4,A,LTE,159,9820,30
A-R2,A,LTE,359,5330,14
A-R1,A,LTE,97,5330,14
A-R1,A,LTE,316,66661,66
A-R1,A,LTE,466,9820,30
A-R2,A,LTE,488,5330,14
A-R1,A,LTE,322,5330,14
A-R1,A,LTE,310,5330,14
A-R1,A,LTE,352,5330,14
A-R1,A,LTE,142,66936,66
A-R1,A,LTE,341,9840,30
A-R2,A,LTE,330,9820,30
A-R3,A,LTE,190,5330,14
A-R4,A,LTE,415,9820,30
A-R2,A,LTE,450,9820,30
A-R2,A,LTE,302,9820,30
A-R1,A,LTE,79,9820,30
A-R3,A,LTE,488,9820,30
A-R1,A,LTE,22,9840,30
A-R1,A,LTE,12,66661,66
A-R1,A,LTE,380,66661,66
A-R1,A,LTE,159,66661,66
A-R1,A,LTE,311,5330,14
A-R1,A,LTE,441,66936,66
A-R1,A,LTE,261,9820,30
A-R1,A,LTE,473,2000,4
A-R1,A,LTE,160,5110,12
A-R1,A,LTE,320,66661,66
A-R1,A,LTE,193,66486,66
A-R1,A,LTE,416,66936,66
A-R1,A,LTE,301,66936,66
A-R1,A,LTE,433,52941,46
A-R1,A,LTE,163,5330,14
A-R5,A,LTE,86,5330,14
A-R1,A,LTE,38,66486,66
A-R1,A,LTE,10,5330,14
A-R1,A,LTE,32,5330,14
A-R1,A,LTE,424,66486,66
A-R1,A,LTE,466,2000,4
A-R2,A,LTE,19,66486,66
A-R3,A,LTE,57,5110,12
A-R4,A,LTE,408,5330,14
A-R1,A,LTE,66,66486,66
A-R1,A,LTE,248,5330,14
A-R4,A,LTE,478,5330,14
A-R1,A,LTE,8,5330,14
A-R3,A,LTE,394,5330,14
A-R1,A,LTE,143,66936,66
A-R3,A,LTE,170,9840,30
A-R1,A,LTE,172,66936,66
A-R2,A,LTE,346,2000,4
A-R2,A,LTE,156,66936,66
A-R1,A,LTE,137,5110,12
A-R1,A,LTE,11,9820,30
A-R2,A,LTE,119,9820,30
A-R1,A,LTE,94,66661,66
A-R2,A,LTE,495,66486,66
A-R1,A,LTE,468,2175,4
A-R1,A,LTE,274,52740,46
A-R1,A,LTE,490,2000,4
A-R1,A,LTE,116,2000,4
A-R1,A,LTE,278,5330,14
A-R1,A,LTE,285,9820,30
A-R1,A,LTE,293,9820,30
A-R1,A,LTE,96,66936,66
A-R1,A,LTE,132,66661,66
A-R1,A,LTE,458,66936,66
A-R1,A,LTE,52,66936,66
A-R1,A,LTE,29,5330,14
A-R1,A,LTE,57,66661,66
A-R1,A,LTE,334,66936,66
A-R1,A,LTE,328,66486,66
A-R1,A,LTE,393,66486,66
A-R1,A,LTE,485,66661,66
A-R1,A,LTE,117,66661,66
A-R1,A,LTE,435,66486,66
A-R1,A,LTE,216,66936,66
A-R1,A,LTE,155,66486,66
A-R1,A,LTE,483,5110,12
A-R1,A,LTE,498,66936,66
A-R3,A,LTE,159,5110,12
A-R1,A,LTE,34,66936,66
A-R1,A,LTE,442,66936,66
A-R1,A,LTE,133,5110,12
A-R1,A,LTE,359,5110,12
A-R5,A,LTE,399,5110,12
A-R1,A,LTE,485,66486,66
A-R5,A,LTE,44,5330,14
A-R2,A,LTE,61,5330,14
A-R1,A,LTE,83,66936,66
A-R1,A,LTE,385,66936,66
A-R1,A,LTE,386,5110,12
A-R1,A,MW,0,2261661,n260
A-R1,A,MW,0,2263327,n260
A-R1,A,MW,0,2264993,n260
A-R1,A,MW,6,2261665,n260
A-R1,A,MW,373,2269995,n260
A-R1,A,MW,374,2261665,n260
A-R1,A,MW,374,2264997,n260
A-R1,A,MW,373,2264997,n260
A-R1,A,MW,374,2269995,n260
A-R1,A,MW,374,2271661,n260
A-R1,A,MW,373,2266663,n260
A-R1,A,MW,373,2271661,n260
A-R1,A,MW,373,2263331,n260
A-R1,A,MW,374,2266663,n260
A-R1,A,MW,373,2268329,n260
A-R1,A,MW,374,2263331,n260
A-R1,A,MW,374,2268329,n260
A-R1,A,MW,5,2263331,n260
A-R1,A,MW,5,2271661,n260
A-R1,A,MW,5,2269995,n260
A-R1,A,MW,6,2269995,n260
A-R1,A,MW,6,2266663,n260
A-R1,A,MW,190,2271657,n260
A-R1,A,MW,2,2264997,n260
A-R1,A,MW,2,2271661,n260
A-R1,A,MW,2,2268329,n260
A-R1,A,MW,609,2271657,n260
A-R1,A,MW,0,2266659,n260
A-R1,A,MW,986,2271657,n260
A-R1,A,MW,5,2261665,n260
A-R1,A,MW,6,2268329,n260
A-R1,A,MW,189,2266659,n260
A-R1,A,MW,13,2261665,n260
A-R1,A,MW,779,2271657,n260
A-R1,A,MW,5,2268329,n260
A-R1,A,MW,5,2264997,n260
A-R1,A,MW,6,2263331,n260
A-R1,A,MW,5,2266663,n260
A-R1,A,MW,41,2266659,n260
A-R1,A,MW,1,2261665,n260
A-R2,A,MW,8,2269995,n260
A-R1,A,MW,12,2261665,n260
A-R2,A,MW,8,2268329,n260
A-R1,A,MW,8,2261665,n260
A-R1,A,MW,8,2263331,n260
A-R1,A,MW,8,2264997,n260
A-R1,A,MW,8,2271661,n260
A-R2,A,MW,317,2271657,n260
A-R1,A,MW,1,2259995,n260
A-R1,A,MW,2,2259995,n260
A-R1,A,MW,2,2269995,n260
A-R1,A,MW,2,2266663,n260
A-R1,A,MW,2,2261665,n260
A-R1,A,MW,185,2268325,n260
A-R1,A,MW,6,2264997,n260
A-R1,A,MW,808,2268325,n260
A-R1,A,MW,2,2263331,n260
A-R1,A,MW,2,2268325,n260
A-R1,A,MW,1,2266663,n260
A-R1,A,MW,1,2263331,n260
A-R1,A,MW,1,2268329,n260
A-R1,A,MW,1,2271661,n260
A-R1,A,MW,1,2264997,n260
A-R1,A,MW,671,2268325,n260
A-R1,A,MW,189,2268325,n260
A-R1,A,MW,181,2271657,n260
A-R1,A,MW,41,2268325,n260
A-R1,A,MW,190,2269991,n260
A-R2,A,MW,9,2259999,n260
A-R1,A,MW,6,2271661,n260
A-R1,A,MW,2,2269991,n260
A-R1,A,MW,1,2269995,n260
A-R1,A,MW,183,2271657,n260
A-R1,A,MW,438,2266659,n260
A-R1,A,MW,808,2271657,n260
A-R1,A,MW,190,2268325,n260
A-R1,A,MW,618,2271657,n260
A-R1,A,MW,524,2271657,n260
A-R1,A,Sub6,520,174300,n5
A-R1,A,Sub6,418,174300,n5
A-R1,A,Sub6,334,174300,n5
A-R2,A,Sub6,898,174270,n5
A-R1,A,Sub6,353,174270,n5
A-R1,A,Sub6,537,174270,n5
A-R1,A,Sub6,234,174300,n5
A-R2,A,Sub6,386,174300,n5
A-R1,A,Sub6,537,174300,n5
A-R1,A,Sub6,763,174300,n5
A-R1,A,Sub6,26,174270,n5
A-R2,A,Sub6,757,174300,n5
A-R1,A,Sub6,398,174300,n5
A-R2,A,Sub6,220,174300,n5
A-R1,A,Sub6,61,174300,n5
A-R1,A,Sub6,94,174300,n5
A-R1,A,Sub6,520,174270,n5
A-R1,A,Sub6,398,174270,n5
A-R1,A,Sub6,334,174270,n5
A-R2,A,Sub6,148,174300,n5
A-R1,A,Sub6,526,174270,n5
A-R1,A,Sub6,993,174270,n5
A-R1,A,Sub6,234,174270,n5
A-R1,A,Sub6,689,174270,n5
A-R1,A,Sub6,763,174270,n5
A-R1,A,Sub6,52,174270,n5
A-R4,A,Sub6,296,174270,n5
A-R1,A,Sub6,94,174270,n5
A-R1,A,Sub6,386,174270,n5
A-R1,A,Sub6,626,174270,n5
A-R2,A,LTE,64,53139,46
A-R3,A,LTE,63,52941,46
A-R2,A,LTE,464,53139,46
A-R2,A,LTE,292,52740,46
A-R2,A,LTE,366,52941,46
A-R2,A,LTE,46,53139,46
A-R2,A,LTE,470,53139,46
A-R2,A,LTE,468,52740,46
A-R2,A,LTE,469,52941,46
A-R3,A,LTE,462,52740,46
A-R5,A,LTE,458,53139,46
A-R2,A,LTE,463,52941,46
A-R2,A,LTE,15,52740,46
A-R5,A,LTE,16,52941,46
A-R2,A,LTE,20,53139,46
A-R3,A,LTE,345,52941,46
A-R2,A,LTE,298,52740,46
A-R2,A,LTE,211,53139,46
A-R2,A,LTE,346,66661,66
A-R3,A,LTE,406,5330,14
A-R2,A,MW,334,2271657,n260
A-R2,A,MW,334,2269991,n260
A-R2,A,MW,334,2259995,n260
A-R2,A,MW,334,2261661,n260
A-R2,A,MW,823,2268325,n260
A-R2,A,MW,823,2263327,n260
A-R2,A,MW,823,2264993,n260
A-R2,A,MW,823,2266659,n260
A-R2,A,MW,823,2261661,n260
A-R2,A,MW,584,2259995,n260
A-R2,A,MW,584,2261661,n260
A-R2,A,MW,584,2263327,n260
A-R2,A,MW,584,2264993,n260
A-R2,A,MW,327,2259995,n260
A-R2,A,MW,327,2261661,n260
A-R2,A,MW,327,2263327,n260
A-R2,A,MW,327,2264993,n260
A-R2,A,MW,823,2259995,n260
A-R2,A,MW,823,2269991,n260
A-R2,A,MW,577,2268325,n260
A-R2,A,MW,577,2266659,n260
A-R2,A,MW,823,2271657,n260
A-R2,A,MW,22,2268325,n260
A-R2,A,MW,22,2266659,n260
A-R2,A,MW,577,2271657,n260
A-R2,A,MW,577,2269991,n260
A-R2,A,Sub6,119,174270,n5
A-R2,A,Sub6,518,174270,n5
A-R2,A,LTE,36,66486,66
A-R2,A,LTE,223,66661,66
A-R2,A,LTE,397,5110,12
A-R2,A,LTE,155,66661,66
A-R2,A,LTE,374,2000,4
A-R2,A,LTE,100,2175,4
A-R2,A,LTE,317,66661,66
A-R2,A,LTE,144,52740,46
A-R5,A,LTE,458,5110,12
A-R3,A,LTE,292,5330,14
A-R2,A,LTE,92,66486,66
A-R2,A,LTE,315,5330,14
A-R2,A,LTE,173,2000,4
A-R5,A,LTE,397,5330,14
A-R3,A,LTE,81,9820,30
A-R2,A,LTE,414,2175,4
A-R2,A,LTE,334,2175,4
A-R3,A,LTE,476,53139,46
A-R3,A,LTE,475,52941,46
A-R2,A,LTE,195,52941,46
A-R3,A,LTE,8,5110,12
A-R2,A,LTE,420,66486,66
A-R2,A,LTE,199,9820,30
A-R2,A,LTE,39,66936,66
A-R2,A,LTE,153,2000,4
A-R2,A,LTE,305,5110,12
A-R2,A,LTE,89,2425,5
A-R2,A,LTE,181,2175,4
A-R2,A,LTE,426,66486,66
A-R2,A,LTE,50,53139,46
A-R5,A,LTE,309,53139,46
A-R2,A,LTE,493,66661,66
A-R2,A,LTE,297,66486,66
A-R2,A,LTE,231,2175,4
A-R2,A,LTE,454,2175,4
A-R2,A,LTE,398,66936,66
A-R2,A,LTE,165,2000,4
A-R2,A,LTE,107,2000,4
A-R2,A,LTE,246,2175,4
A-R2,A,LTE,21,2175,4
A-R2,A,LTE,58,66936,66
A-R2,A,LTE,400,2175,4
A-R2,A,LTE,346,2175,4
A-R2,A,LTE,490,9820,30
A-R2,A,LTE,322,2000,4
A-R3,A,LTE,427,5330,14
A-R2,A,LTE,11,66661,66
A-R2,A,LTE,116,5330,14
A-R2,A,LTE,212,66661,66
A-R2,A,LTE,223,9820,30
A-R2,A,LTE,21,66661,66
A-R2,A,LTE,184,2425,5
A-R2,A,LTE,5,2175,4
A-R5,A,LTE,395,5110,12
A-R2,A,LTE,476,66661,66
A-R2,A,LTE,26,66486,66
A-R2,A,LTE,249,66486,66
A-R2,A,LTE,119,66936,66
A-R2,A,LTE,383,66661,66
A-R2,A,LTE,26,5330,14
A-R2,A,LTE,378,2000,4
A-R5,A,LTE,91,9820,30
A-R2,A,LTE,229,66661,66
A-R2,A,LTE,46,66661,66
A-R2,A,LTE,50,66936,66
A-R2,A,LTE,134,66661,66
A-R2,A,LTE,287,66661,66
A-R2,A,LTE,383,66486,66
A-R2,A,LTE,503,5330,14
A-R2,A,LTE,451,66486,66
A-R3,A,LTE,66,5330,14
A-R2,A,LTE,73,5330,14
A-R2,A,LTE,223,5110,12
A-R2,A,LTE,363,66661,66
A-R5,A,LTE,350,9820,30
A-R5,A,LTE,167,5330,14
A-R3,A,LTE,364,9820,30
A-R2,A,LTE,459,66486,66
A-R2,A,LTE,36,66661,66
A-R2,A,LTE,358,9820,30
A-R2,A,LTE,214,9820,30
A-R2,A,LTE,311,66936,66
A-R2,A,LTE,430,66936,66
A-R5,A,LTE,365,5330,14
A-R5,A,LTE,383,5330,14
A-R5,A,LTE,88,5330,14
A-R2,A,LTE,387,5330,14
A-R2,A,LTE,280,66661,66
A-R2,A,LTE,238,5330,14
A-R2,A,LTE,244,5330,14
A-R5,A,LTE,484,5330,14
A-R3,A,LTE,102,5330,14
A-R2,A,LTE,337,5330,14
A-R2,A,LTE,28,66486,66
A-R2,A,LTE,461,5110,12
A-R2,A,LTE,403,66661,66
A-R2,A,LTE,182,66661,66
A-R2,A,LTE,290,5330,14
A-R2,A,LTE,439,9820,30
A-R2,A,LTE,50,9820,30
A-R2,A,LTE,483,66486,66
A-R3,A,LTE,396,5110,12
A-R2,A,LTE,427,2000,4
A-R3,A,LTE,85,5330,14
A-R2,A,LTE,315,66661,66
A-R2,A,LTE,197,66661,66
A-R2,A,LTE,412,66486,66
A-R2,A,LTE,183,66486,66
A-R5,A,LTE,342,5110,12
A-R2,A,LTE,185,66486,66
A-R2,A,LTE,140,66661,66
A-R2,A,LTE,89,66486,66
A-R3,A,LTE,145,9820,30
A-R2,A,LTE,50,5330,14
A-R2,A,LTE,479,9820,30
A-R4,A,LTE,134,5110,12
A-R2,A,LTE,0,66486,66
A-R2,A,LTE,180,5110,12
A-R2,A,LTE,70,9820,30
A-R2,A,LTE,394,2000,4
A-R3,A,LTE,67,52941,46
A-R2,A,LTE,159,52941,46
A-R2,A,LTE,216,52941,46
A-R2,A,LTE,119,5330,14
A-R5,A,LTE,332,5330,14
A-R3,A,LTE,232,5330,14
A-R2,A,LTE,133,5330,14
A-R3,A,LTE,405,5330,14
A-R2,A,LTE,144,66486,66
A-R4,A,LTE,387,5110,12
A-R2,A,LTE,21,5330,14
A-R2,A,LTE,152,66661,66
A-R2,A,LTE,163,66486,66
A-R2,A,LTE,306,66661,66
A-R2,A,LTE,193,66661,66
A-R2,A,LTE,430,66486,66
A-R2,A,LTE,160,2175,4
A-R2,A,LTE,68,66661,66
A-R3,A,LTE,25,5330,14
A-R2,A,LTE,428,66661,66
A-R2,A,LTE,367,5330,14
A-R2,A,LTE,337,66661,66
A-R2,A,LTE,194,5330,14
A-R2,A,LTE,336,66486,66
A-R2,A,LTE,136,66486,66
A-R2,A,LTE,338,66936,66
A-R2,A,LTE,108,66486,66
A-R2,A,LTE,43,66661,66
A-R2,A,LTE,322,66661,66
A-R2,A,LTE,214,5330,14
A-R4,A,LTE,140,5110,12
A-R3,A,LTE,3,5110,12
A-R2,A,LTE,157,52941,46
A-R2,A,LTE,92,2000,4
A-R2,A,LTE,250,66661,66
A-R2,A,LTE,123,66936,66
A-R3,A,LTE,331,9820,30
A-R2,A,LTE,368,52941,46
A-R2,A,MW,22,2269991,n260
A-R2,A,MW,22,2271657,n260
A-R2,A,MW,327,2266659,n260
A-R2,A,Sub6,517,174270,n5
A-R2,A,Sub6,148,174270,n5
A-R3,A,LTE,406,67086,66
A-R3,A,LTE,406,1025,2
A-R5,A,LTE,406,66686,66
A-R5,A,LTE,406,675,2
A-R5,A,LTE,376,67086,66
A-R5,A,LTE,376,66686,66
A-R5,A,LTE,18,675,2
A-R5,A,LTE,376,675,2
A-R5,A,LTE,376,1025,2
A-R4,A,LTE,6,1025,2
A-R5,A,LTE,350,675,2
A-R3,A,LTE,350,67086,66
A-R5,A,LTE,265,9840,30
A-R5,A,LTE,201,9840,30
A-R3,A,LTE,201,5330,14
A-R4,A,LTE,201,66686,66
A-R3,A,LTE,201,67086,66
A-R3,A,LTE,265,67086,66
A-R5,A,LTE,265,1025,2
A-R3,A,LTE,265,66686,66
A-R5,A,LTE,265,675,2
A-R3,A,LTE,201,1025,2
A-R5,A,LTE,201,675,2
A-R3,A,LTE,238,675,2
A-R5,A,LTE,406,9840,30
A-R3,A,LTE,172,67086,66
A-R4,A,LTE,172,675,2
A-R3,A,LTE,172,66686,66
A-R5,A,LTE,279,675,2
A-R5,A,LTE,279,53139,46
A-R3,A,LTE,279,52740,46
A-R5,A,LTE,402,675,2
A-R3,A,LTE,402,53140,46
A-R3,A,LTE,402,53341,46
A-R3,A,LTE,402,53539,46
A-R5,A,LTE,460,675,2
A-R3,A,LTE,460,52940,46
A-R3,A,LTE,12,675,2
A-R3,A,LTE,12,1025,2
A-R5,A,LTE,12,9820,30
A-R3,A,LTE,492,675,2
A-R3,A,LTE,492,52941,46
A-R3,A,LTE,492,53139,46
A-R3,A,LTE,492,52740,46
A-R5,A,LTE,44,66686,66
A-R4,A,LTE,44,67086,66
A-R3,A,LTE,12,67086,66
A-R5,A,LTE,12,66686,66
A-R5,A,LTE,402,66686,66
A-R4,A,LTE,354,67086,66
A-R3,A,LTE,354,675,2
A-R3,A,LTE,354,5110,12
A-R5,A,LTE,354,66686,66
A-R3,A,LTE,209,1025,2
A-R3,A,LTE,209,52740,46
A-R3,A,LTE,351,1025,2
A-R3,A,LTE,351,52941,46
A-R3,A,LTE,351,53139,46
A-R3,A,LTE,354,1025,2
A-R5,A,LTE,354,5330,14
A-R3,A,LTE,238,52740,46
A-R3,A,LTE,238,52941,46
A-R3,A,LTE,238,53139,46
A-R4,A,LTE,351,675,2
A-R5,A,LTE,310,675,2
A-R3,A,LTE,310,53539,46
A-R3,A,LTE,310,53341,46
A-R3,A,LTE,310,53140,46
A-R5,A,LTE,280,66686,66
A-R3,A,LTE,280,52740,46
A-R3,A,LTE,280,52941,46
A-R3,A,LTE,280,53139,46
A-R5,A,LTE,280,675,2
A-R5,A,LTE,451,5110,12
A-R5,A,LTE,451,675,2
A-R5,A,LTE,451,66686,66
A-R5,A,LTE,451,67086,66
A-R5,A,LTE,233,675,2
A-R4,A,LTE,170,675,2
A-R5,A,LTE,170,66686,66
A-R5,A,LTE,170,67086,66
A-R4,A,LTE,310,66686,66
A-R5,A,LTE,451,1025,2
A-R5,A,LTE,410,66686,66
A-R3,A,LTE,410,52740,46
A-R3,A,LTE,410,52941,46
A-R5,A,LTE,391,66686,66
A-R3,A,LTE,391,52740,46
A-R3,A,LTE,391,53139,46
A-R5,A,LTE,451,9840,30
A-R5,A,LTE,391,675,2
A-R4,A,LTE,410,675,2
A-R4,A,LTE,463,66686,66
A-R4,A,LTE,463,67086,66
A-R3,A,LTE,463,1025,2
A-R4,A,LTE,463,675,2
A-R3,A,LTE,156,5330,14
A-R3,A,LTE,156,66686,66
A-R5,A,LTE,156,67086,66
A-R5,A,LTE,106,675,2
A-R3,A,LTE,402,52941,46
A-R3,A,LTE,402,53139,46
A-R5,A,LTE,40,675,2
A-R3,A,LTE,40,52740,46
A-R3,A,LTE,40,52941,46
A-R3,A,LTE,40,53139,46
A-R3,A,LTE,456,675,2
A-R3,A,LTE,456,5330,14
A-R3,A,LTE,456,66686,66
A-R3,A,LTE,456,67086,66
A-R5,A,LTE,197,675,2
A-R3,A,LTE,197,52740,46
A-R3,A,LTE,197,52941,46
A-R3,A,LTE,197,53139,46
A-R3,A,LTE,329,675,2
A-R3,A,LTE,329,52740,46
A-R3,A,LTE,329,52941,46
A-R3,A,LTE,329,53139,46
A-R5,A,LTE,359,66686,66
A-R3,A,LTE,359,52740,46
A-R3,A,LTE,359,52941,46
A-R5,A,LTE,197,66686,66
A-R5,A,LTE,153,66686,66
A-R3,A,LTE,153,52941,46
A-R3,A,LTE,427,66686,66
A-R3,A,LTE,427,52740,46
A-R3,A,LTE,427,52941,46
A-R3,A,LTE,427,53139,46
A-R4,A,LTE,272,675,2
A-R5,A,LTE,189,675,2
A-R5,A,LTE,189,66686,66
A-R5,A,LTE,189,67086,66
A-R5,A,LTE,359,675,2
A-R3,A,LTE,203,675,2
A-R5,A,LTE,350,66686,66
A-R4,A,LTE,465,66686,66
A-R3,A,LTE,465,52941,46
A-R5,A,LTE,2,66686,66
A-R3,A,LTE,2,52740,46
A-R3,A,LTE,2,52941,46
A-R3,A,LTE,329,66686,66
A-R5,A,LTE,203,67086,66
A-R3,A,LTE,203,66686,66
A-R3,A,LTE,106,5330,14
A-R5,A,LTE,276,675,2
A-R3,A,LTE,276,67086,66
A-R5,A,LTE,276,66686,66
A-R3,A,LTE,170,1025,2
A-R4,A,LTE,170,5330,14
A-R5,A,LTE,40,1025,2
A-R3,A,LTE,40,67086,66
A-R3,A,LTE,172,1025,2
A-R3,A,LTE,203,1025,2
A-R5,A,LTE,153,675,2
A-R3,A,LTE,269,675,2
A-R3,A,LTE,427,675,2
A-R3,A,LTE,63,66686,66
A-R5,A,LTE,40,66686,66
A-R5,A,LTE,493,66686,66
A-R3,A,LTE,493,52941,46
A-R3,A,LTE,494,53139,46
A-R3,A,LTE,272,66686,66
A-R3,A,LTE,63,52740,46
A-R3,A,LTE,63,53139,46
A-R5,A,LTE,332,675,2
A-R3,A,LTE,340,9820,30
A-R5,A,LTE,340,1025,2
A-R3,A,LTE,340,675,2
A-R3,A,LTE,375,675,2
A-R5,A,LTE,375,5330,14
A-R3,A,LTE,477,675,2
A-R5,A,LTE,477,66686,66
A-R5,A,LTE,81,675,2
A-R3,A,LTE,81,52740,46
A-R5,A,LTE,81,66686,66
A-R3,A,LTE,340,5330,14
A-R5,A,LTE,340,66686,66
A-R3,A,LTE,340,67086,66
A-R5,A,LTE,84,66686,66
A-R5,A,LTE,84,67086,66
A-R3,A,LTE,299,5110,12
A-R5,A,LTE,299,675,2
A-R5,A,LTE,299,66686,66
A-R5,A,LTE,299,67086,66
A-R5,A,LTE,299,9840,30
A-R5,A,LTE,158,675,2
A-R4,A,LTE,158,66686,66
A-R3,A,LTE,158,67086,66
A-R4,A,LTE,108,67086,66
A-R5,A,LTE,108,1025,2
A-R4,A,LTE,108,66686,66
A-R5,A,LTE,108,675,2
A-R3,A,LTE,442,67086,66
A-R5,A,LTE,442,675,2
A-R5,A,LTE,442,66686,66
A-R4,A,LTE,156,675,2
A-R5,A,LTE,245,675,2
A-R3,A,LTE,245,52740,46
A-R3,A,LTE,156,1025,2
A-R3,A,LTE,269,52941,46
A-R3,A,LTE,269,53139,46
A-R3,A,LTE,176,66686,66
A-R3,A,LTE,299,1025,2
A-R5,A,LTE,20,675,2
A-R3,A,LTE,20,1025,2
A-R3,A,LTE,20,67086,66
A-R5,A,LTE,20,66686,66
A-R5,A,LTE,476,675,2
A-R3,A,LTE,245,66686,66
A-R3,A,LTE,245,52941,46
A-R5,A,LTE,491,675,2
A-R3,A,LTE,491,52941,46
A-R3,A,LTE,491,52740,46
A-R5,A,LTE,44,675,2
A-R5,A,LTE,491,66686,66
A-R5,A,LTE,44,1025,2
A-R3,A,LTE,176,52740,46
A-R3,A,LTE,176,52941,46
A-R3,A,LTE,176,53139,46
A-R3,A,LTE,350,1025,2
A-R5,A,LTE,155,675,2
A-R3,A,LTE,155,52941,46
A-R5,A,LTE,437,66686,66
A-R3,A,LTE,437,52740,46
A-R3,A,LTE,310,52740,46
A-R5,A,LTE,310,52941,46
A-R5,A,LTE,347,9840,30
A-R5,A,LTE,347,66686,66
A-R5,A,LTE,347,67086,66
A-R3,A,LTE,12,5110,12
A-R3,A,LTE,272,52941,46
A-R3,A,LTE,2,675,2
A-R4,A,LTE,176,675,2
A-R5,A,LTE,291,675,2
A-R3,A,LTE,291,52941,46
A-R3,A,LTE,291,53139,46
A-R3,A,LTE,245,53140,46
A-R3,A,LTE,245,53341,46
A-R3,A,LTE,245,53539,46
A-R3,A,LTE,83,67086,66
A-R5,A,LTE,83,675,2
A-R4,A,LTE,83,5110,12
A-R3,A,LTE,83,66686,66
A-R3,A,LTE,63,675,2
A-R3,A,LTE,447,67086,66
A-R5,A,LTE,143,675,2
A-R3,A,LTE,460,66686,66
A-R3,A,LTE,460,53141,46
A-R3,A,LTE,460,53339,46
A-R5,A,LTE,429,66686,66
A-R3,A,LTE,429,52740,46
A-R5,A,LTE,429,52941,46
A-R3,A,LTE,429,53139,46
A-R4,A,LTE,465,675,2
A-R3,A,LTE,492,66686,66
A-R3,A,LTE,213,675,2
A-R3,A,LTE,213,52941,46
A-R3,A,LTE,213,53139,46
A-R4,A,LTE,429,675,2
A-R4,A,LTE,269,1025,2
A-R3,A,LTE,106,66686,66
A-R3,A,LTE,106,67086,66
A-R5,A,LTE,104,675,2
A-R5,A,LTE,104,66686,66
A-R5,A,LTE,104,67086,66
A-R5,A,LTE,143,66686,66
A-R3,A,LTE,81,52941,46
A-R3,A,LTE,491,53140,46
A-R3,A,LTE,491,53341,46
A-R3,A,LTE,491,53539,46
A-R5,A,LTE,365,675,2
A-R3,A,LTE,365,53140,46
A-R3,A,LTE,365,53341,46
A-R3,A,LTE,365,53539,46
A-R3,A,LTE,280,53140,46
A-R3,A,LTE,280,53341,46
A-R3,A,LTE,280,53539,46
A-R3,A,LTE,25,66686,66
A-R3,A,LTE,25,675,2
A-R3,A,LTE,410,53140,46
A-R3,A,LTE,410,53341,46
A-R3,A,LTE,410,53539,46
A-R3,A,LTE,24,675,2
A-R3,A,LTE,24,52740,46
A-R3,A,LTE,24,52941,46
A-R3,A,LTE,24,53139,46
A-R5,A,LTE,332,5110,12
A-R5,A,LTE,332,66686,66
A-R5,A,LTE,332,67086,66
A-R3,A,LTE,456,1025,2
A-R5,A,LTE,456,9840,30
A-R5,A,LTE,291,66686,66
A-R5,A,LTE,189,1025,2
A-R5,A,LTE,104,9840,30
A-R5,A,LTE,104,1025,2
A-R5,A,LTE,77,675,2
A-R3,A,LTE,77,52941,46
A-R3,A,LTE,77,53139,46
A-R5,A,LTE,332,1025,2
A-R5,A,LTE,147,66686,66
A-R3,A,LTE,147,52740,46
A-R3,A,LTE,147,52941,46
A-R3,A,LTE,147,53139,46
A-R5,A,LTE,147,675,2
A-R5,A,LTE,10,66686,66
A-R3,A,LTE,10,53139,46
A-R3,A,LTE,158,1025,2
A-R3,A,LTE,77,66686,66
A-R3,A,LTE,427,52940,46
A-R3,A,LTE,427,53141,46
A-R3,A,LTE,427,53339,46
A-R3,A,LTE,218,66686,66
A-R3,A,LTE,218,53139,46
A-R3,A,LTE,279,53140,46
A-R3,A,LTE,279,53341,46
A-R3,A,LTE,279,53539,46
A-R3,A,LTE,365,52740,46
A-R3,A,LTE,365,52941,46
A-R3,A,LTE,18,66686,66
A-R3,A,LTE,18,67086,66
A-R3,A,LTE,238,53140,46
A-R3,A,LTE,238,53341,46
A-R3,A,LTE,238,53539,46
A-R3,A,LTE,176,52940,46
A-R3,A,LTE,176,53141,46
A-R3,A,LTE,176,53339,46
A-R3,A,LTE,9,5110,12
A-R3,A,LTE,9,675,2
A-R3,A,LTE,9,66686,66
A-R3,A,LTE,9,67086,66
A-R3,A,LTE,9,5330,14
A-R3,A,LTE,213,53339,46
A-R3,A,LTE,213,53141,46
A-R3,A,LTE,213,52940,46
A-R5,A,LTE,261,66686,66
A-R3,A,LTE,261,53139,46
A-R5,A,LTE,213,66686,66
A-R5,A,LTE,213,52740,46
A-R5,A,LTE,191,66686,66
A-R3,A,LTE,191,52740,46
A-R3,A,LTE,191,52941,46
A-R5,A,LTE,191,53139,46
A-R3,A,LTE,103,9820,30
A-R5,A,LTE,103,66686,66
A-R3,A,LTE,103,67086,66
A-R3,A,LTE,9,1025,2
