Region,Operator,Type,Cell,Freq,Band
T-R13,T,LTE,371,1123,2
T-R13,T,LTE,429,66811,66
T-R13,T,LTE,212,68861,71
T-R13,T,LTE,292,1123,2
T-R13,T,LTE,431,5035,12
T-R13,T,LTE,353,66811,66
T-R13,T,LTE,346,5035,12
T-R13,T,LTE,313,1123,2
T-R13,T,LTE,137,1123,2
T-R13,T,LTE,106,68861,71
T-R13,T,LTE,272,68861,71
T-R13,T,LTE,406,66811,66
T-R13,T,LTE,465,66811,66
T-R13,T,LTE,25,66811,66
T-R13,T,LTE,452,1123,2
T-R13,T,LTE,450,1123,2
T-R13,T,LTE,22,1123,2
T-R13,T,LTE,418,1123,2
T-R13,T,LTE,455,66811,66
T-R13,T,LTE,67,66811,66
T-R13,T,LTE,466,1123,2
T-R13,T,LTE,83,1123,2
T-R13,T,LTE,467,1123,2
T-R13,T,LTE,78,66811,66
T-R13,T,LTE,165,1123,2
T-R13,T,LTE,92,66811,66
T-R13,T,LTE,465,876,2
T-R13,T,LTE,83,876,2
T-R13,T,LTE,314,876,2
T-R13,T,LTE,69,66811,66
T-R13,T,LTE,312,876,2
T-R13,T,LTE,313,876,2
T-R13,T,LTE,302,876,2
T-R13,T,LTE,81,876,2
T-R13,T,LTE,341,876,2
T-R13,T,LTE,339,876,2
T-R13,T,LTE,129,1123,2
T-R13,T,LTE,377,1123,2
T-R13,T,LTE,46,1123,2
T-R13,T,LTE,169,66811,66
T-R13,T,LTE,167,1123,2
T-R13,T,LTE,119,1123,2
T-R13,T,LTE,470,1123,2
T-R13,T,LTE,8,66811,66
T-R13,T,LTE,322,66811,66
T-R13,T,LTE,155,66811,66
T-R13,T,LTE,372,66811,66
T-R13,T,LTE,482,66811,66
T-R13,T,LTE,233,66811,66
T-R13,T,LTE,423,5035,12
T-R13,T,LTE,447,66811,66
T-R13,T,LTE,345,66811,66
T-R13,T,LTE,75,66811,66
T-R13,T,LTE,399,40072,41
T-R13,T,LTE,406,40072,41
T-R13,T,LTE,398,40072,41
T-R13,T,LTE,365,40072,41
T-R13,T,LTE,487,66811,66
T-R13,T,LTE,183,66811,66
T-R13,T,LTE,348,66811,66
T-R13,T,LTE,123,66811,66
T-R13,T,LTE,202,1123,2
T-R13,T,LTE,199,1123,2
T-R13,T,LTE,396,1123,2
T-R13,T,LTE,33,1123,2
T-R13,T,LTE,141,1123,2
T-R13,T,LTE,88,1123,2
T-R13,T,LTE,87,1123,2
T-R13,T,LTE,415,876,2
T-R13,T,LTE,384,876,2
T-R13,T,LTE,7,1123,2
T-R13,T,LTE,58,1123,2
T-R13,T,LTE,268,2325,4
T-R13,T,LTE,286,2325,4
T-R13,T,LTE,231,2325,4
T-R13,T,LTE,158,1123,2
T-R13,T,LTE,96,1123,2
T-R13,T,LTE,52,1123,2
T-R13,T,LTE,53,1123,2
T-R13,T,LTE,493,66811,66
T-R13,T,LTE,388,66811,66
T-R13,T,LTE,355,66811,66
T-R13,T,LTE,107,1123,2
T-R13,T,LTE,266,1123,2
T-R13,T,LTE,280,1123,2
T-R13,T,LTE,414,1123,2
T-R13,T,LTE,416,1123,2
T-R13,T,LTE,274,1123,2
T-R13,T,LTE,229,2325,4
T-R13,T,LTE,8,68861,71
T-R13,T,LTE,300,1123,2
T-R13,T,LTE,36,1123,2
T-R13,T,LTE,413,1123,2
T-R13,T,LTE,136,1123,2
T-R13,T,LTE,496,876,2
T-R13,T,LTE,220,876,2
T-R13,T,LTE,297,1123,2
T-R13,T,LTE,399,1123,2
T-R13,T,LTE,266,66811,66
T-R13,T,LTE,66,66811,66
T-R13,T,LTE,110,66811,66
T-R13,T,LTE,49,66811,66
T-R13,T,LTE,251,66811,66
T-R13,T,LTE,223,66811,66
T-R13,T,LTE,113,66811,66
T-R13,T,LTE,402,66811,66
T-R13,T,LTE,133,66811,66
T-R13,T,LTE,425,66811,66
T-R13,T,LTE,210,66811,66
T-R13,T,LTE,136,66811,66
T-R13,T,LTE,21,66811,66
T-R13,T,LTE,190,66811,66
T-R13,T,LTE,473,1123,2
T-R13,T,LTE,69,1123,2
T-R13,T,LTE,184,66811,66
T-R13,T,LTE,171,66811,66
T-R13,T,LTE,5,66811,66
T-R13,T,LTE,129,66811,66
T-R13,T,LTE,74,66811,66
T-R13,T,LTE,140,66811,66
T-R13,T,LTE,12,66811,66
T-R13,T,LTE,383,66811,66
T-R13,T,LTE,376,66811,66
T-R13,T,LTE,48,66811,66
T-R13,T,LTE,310,5035,12
T-R13,T,LTE,140,5035,12
T-R13,T,LTE,4,66811,66
T-R13,T,LTE,309,1123,2
T-R13,T,LTE,192,66811,66
T-R13,T,LTE,131,66811,66
T-R13,T,LTE,309,66811,66
T-R13,T,LTE,394,5035,12
T-R13,T,LTE,154,66811,66
T-R13,T,LTE,202,66811,66
T-R13,T,LTE,125,66811,66
T-R13,T,LTE,138,66811,66
T-R13,T,LTE,468,66811,66
T-R13,T,LTE,204,68861,71
T-R13,T,LTE,353,39874,41
T-R13,T,LTE,114,2325,4
T-R13,T,LTE,343,2325,4
T-R13,T,LTE,333,66811,66
T-R13,T,LTE,321,66811,66
T-R13,T,LTE,478,66811,66
T-R13,T,LTE,466,68861,71
T-R13,T,LTE,268,5035,12
T-R13,T,LTE,257,66811,66
T-R13,T,LTE,442,66811,66
T-R13,T,LTE,311,66811,66
T-R13,T,LTE,214,68861,71
T-R13,T,LTE,446,5035,12
T-R13,T,LTE,119,66811,66
T-R13,T,LTE,245,1123,2
T-R13,T,LTE,149,1123,2
T-R13,T,LTE,243,1123,2
T-R13,T,LTE,321,1123,2
T-R13,T,LTE,388,1123,2
T-R13,T,LTE,503,1123,2
T-R13,T,LTE,473,2325,4
T-R13,T,LTE,73,1123,2
T-R13,T,LTE,400,1123,2
T-R13,T,LTE,111,1123,2
T-R13,T,LTE,214,1123,2
T-R13,T,LTE,273,1123,2
T-R13,T,LTE,448,2325,4
T-R13,T,LTE,394,1123,2
T-R13,T,LTE,67,1123,2
T-R13,T,LTE,86,1123,2
T-R13,T,LTE,81,1123,2
T-R13,T,LTE,140,1123,2
T-R13,T,LTE,235,1123,2
T-R13,T,LTE,4,1123,2
T-R13,T,LTE,45,1123,2
T-R13,T,LTE,449,1123,2
T-R13,T,LTE,373,2325,4
T-R13,T,LTE,435,2325,4
T-R13,T,LTE,246,2325,4
T-R13,T,LTE,480,1123,2
T-R13,T,LTE,84,1123,2
T-R13,T,LTE,279,66811,66
T-R13,T,LTE,427,66811,66
T-R13,T,LTE,170,66811,66
T-R13,T,LTE,310,1123,2
T-R13,T,LTE,174,1123,2
T-R13,T,LTE,291,2325,4
T-R13,T,LTE,464,2325,4
T-R13,T,LTE,374,66811,66
T-R13,T,LTE,95,2325,4
T-R13,T,LTE,62,2325,4
T-R13,T,LTE,219,2325,4
T-R13,T,LTE,221,2325,4
T-R13,T,LTE,317,2325,4
T-R13,T,LTE,305,1123,2
T-R13,T,LTE,63,2325,4
T-R13,T,LTE,431,2325,4
T-R13,T,LTE,446,2325,4
T-R13,T,LTE,308,1123,2
T-R13,T,LTE,252,2325,4
T-R13,T,LTE,184,1123,2
T-R13,T,LTE,154,5035,12
T-R13,T,LTE,291,876,2
T-R13,T,LTE,101,2325,4
T-R13,T,LTE,65,2325,4
T-R13,T,LTE,240,2325,4
T-R13,T,LTE,109,2325,4
T-R13,T,LTE,289,1123,2
T-R13,T,LTE,407,1123,2
T-R13,T,LTE,290,1123,2
T-R13,T,LTE,27,1123,2
T-R13,T,LTE,234,2325,4
T-R13,T,LTE,183,1123,2
T-R13,T,LTE,122,1123,2
T-R13,T,LTE,135,2325,4
T-R13,T,LTE,264,1123,2
T-R13,T,LTE,51,2325,4
T-R13,T,LTE,2,2325,4
T-R13,T,LTE,366,2325,4
T-R13,T,LTE,132,2325,4
T-R13,T,LTE,83,2325,4
T-R13,T,LTE,126,1123,2
T-R13,T,LTE,33,2325,4
T-R13,T,LTE,135,5035,12
T-R13,T,LTE,70,1123,2
T-R13,T,LTE,496,2325,4
T-R13,T,LTE,468,1123,2
T-R13,T,LTE,125,68861,71
T-R13,T,LTE,14,876,2
T-R13,T,LTE,68,68861,71
T-R13,T,LTE,123,68861,71
T-R13,T,LTE,33,68861,71
T-R13,T,LTE,31,1123,2
T-R13,T,LTE,30,1123,2
T-R13,T,LTE,347,5035,12
T-R13,T,LTE,155,5035,12
T-R13,T,LTE,433,5035,12
T-R13,T,LTE,429,5035,12
T-R13,T,LTE,430,5035,12
T-R13,T,LTE,434,5035,12
T-R13,T,LTE,31,2325,4
T-R13,T,LTE,30,2325,4
T-R13,T,LTE,97,1123,2
T-R13,T,LTE,253,1123,2
T-R13,T,LTE,152,1123,2
T-R13,T,LTE,108,2325,4
T-R13,T,LTE,110,2325,4
T-R13,T,LTE,301,1123,2
T-R13,T,LTE,209,1123,2
T-R13,T,LTE,50,2325,4
T-R13,T,LTE,187,2325,4
T-R13,T,LTE,76,66811,66
T-R13,T,LTE,152,68861,71
T-R13,T,LTE,210,68861,71
T-R13,T,LTE,447,1123,2
T-R13,T,LTE,385,2325,4
T-R13,T,LTE,137,2325,4
T-R13,T,LTE,265,1123,2
T-R13,T,LTE,52,2325,4
T-R13,T,LTE,208,66811,66
T-R13,T,LTE,48,2325,4
T-R13,T,LTE,303,1123,2
T-R13,T,LTE,64,1123,2
T-R13,T,LTE,242,2325,4
T-R13,T,LTE,48,1123,2
T-R13,T,LTE,35,68861,71
T-R13,T,LTE,182,66811,66
T-R13,T,LTE,151,1123,2
T-R13,T,LTE,429,2325,4
T-R13,T,LTE,235,2325,4
T-R13,T,LTE,128,1123,2
T-R13,T,LTE,147,2325,4
T-R13,T,LTE,431,1123,2
T-R13,T,LTE,379,2325,4
T-R13,T,LTE,75,2325,4
T-R13,T,LTE,32,876,2
T-R13,T,LTE,206,1123,2
T-R13,T,LTE,94,2325,4
T-R13,T,LTE,81,2325,4
T-R13,T,LTE,18,2325,4
T-R13,T,LTE,179,2325,4
T-R13,T,LTE,178,2325,4
T-R13,T,LTE,191,1123,2
T-R13,T,LTE,320,2325,4
T-R13,T,LTE,280,2325,4
T-R13,T,LTE,91,2325,4
T-R13,T,LTE,157,5035,12
T-R13,T,LTE,243,5035,12
T-R13,T,LTE,267,2325,4
T-R13,T,LTE,236,2325,4
T-R13,T,LTE,300,2325,4
T-R13,T,LTE,477,2325,4
T-R13,T,LTE,225,2325,4
T-R13,T,LTE,363,1123,2
T-R13,T,LTE,327,5035,12
T-R13,T,LTE,412,2325,4
T-R13,T,LTE,141,2325,4
T-R13,T,LTE,297,68861,71
T-R13,T,LTE,143,2325,4
T-R13,T,LTE,165,2325,4
T-R13,T,LTE,333,1123,2
T-R13,T,LTE,327,2325,4
T-R13,T,LTE,10,2325,4
T-R13,T,LTE,428,2325,4
T-R13,T,LTE,497,1123,2
T-R13,T,LTE,290,5035,12
T-R13,T,LTE,132,1123,2
T-R13,T,LTE,328,66811,66
T-R13,T,LTE,148,5035,12
T-R13,T,LTE,288,5035,12
T-R13,T,LTE,54,68861,71
T-R13,T,LTE,91,1123,2
T-R13,T,LTE,55,68861,71
T-R13,T,LTE,91,68861,71
T-R13,T,LTE,420,5035,12
T-R13,T,LTE,139,2325,4
T-R13,T,LTE,140,2325,4
T-R13,T,LTE,101,1123,2
T-R13,T,LTE,166,2325,4
T-R13,T,LTE,120,1123,2
T-R13,T,LTE,68,2325,4
T-R13,T,LTE,296,5035,12
T-R13,T,LTE,347,1123,2
T-R13,T,LTE,159,1123,2
T-R13,T,LTE,228,1123,2
T-R13,T,LTE,232,1123,2
T-R13,T,LTE,50,1123,2
T-R13,T,LTE,272,66811,66
T-R13,T,LTE,150,5035,12
T-R13,T,LTE,234,5035,12
T-R13,T,LTE,432,5035,12
T-R13,T,LTE,372,68861,71
T-R13,T,LTE,247,2325,4
T-R13,T,LTE,49,68861,71
T-R13,T,LTE,57,2325,4
T-R13,T,LTE,248,2325,4
T-R13,T,LTE,70,2325,4
T-R13,T,LTE,140,68861,71
T-R13,T,LTE,456,68861,71
T-R13,T,LTE,159,2325,4
T-R13,T,LTE,225,68861,71
T-R13,T,LTE,277,68861,71
T-R13,T,LTE,244,1123,2
T-R13,T,LTE,459,2325,4
T-R13,T,LTE,342,1123,2
T-R13,T,LTE,133,1123,2
T-R13,T,LTE,219,1123,2
T-R13,T,LTE,221,1123,2
T-R13,T,LTE,359,5035,12
T-R13,T,LTE,163,1123,2
T-R13,T,LTE,142,5035,12
T-R13,T,LTE,474,68861,71
T-R13,T,LTE,325,2325,4
T-R13,T,LTE,211,68861,71
T-R13,T,LTE,349,68861,71
T-R13,T,LTE,458,68861,71
T-R13,T,LTE,53,68861,71
T-R13,T,LTE,369,68861,71
T-R13,T,LTE,348,68861,71
T-R13,T,LTE,302,1123,2
T-R13,T,LTE,445,2325,4
T-R13,T,LTE,269,2325,4
T-R13,T,LTE,319,2325,4
T-R13,T,LTE,248,1123,2
T-R13,T,LTE,384,2325,4
T-R13,T,LTE,192,68861,71
T-R13,T,LTE,353,1123,2
T-R13,T,LTE,289,5035,12
T-R13,T,LTE,71,876,2
T-R13,T,LTE,79,1123,2
T-R13,T,LTE,121,68861,71
T-R13,T,LTE,120,68861,71
T-R13,T,LTE,207,68861,71
T-R13,T,LTE,311,1123,2
T-R13,T,LTE,37,68861,71
T-R13,T,LTE,210,1123,2
T-R13,T,LTE,32,2325,4
T-R13,T,LTE,19,2325,4
T-R13,T,LTE,309,2325,4
T-R13,T,LTE,180,8265,25
T-R13,T,LTE,328,2325,4
T-R13,T,LTE,208,68861,71
T-R13,T,LTE,72,1123,2
T-R13,T,LTE,97,2325,4
T-R13,T,LTE,149,2325,4
T-R13,T,LTE,313,5035,12
T-R13,T,LTE,358,66811,66
T-R13,T,LTE,255,1123,2
T-R13,T,LTE,356,5035,12
T-R13,T,LTE,135,876,2
T-R13,T,LTE,474,2325,4
T-R13,T,LTE,177,2325,4
T-R13,T,LTE,467,876,2
T-R13,T,LTE,292,876,2
T-R13,T,LTE,326,876,2
T-R13,T,LTE,1,5035,12
T-R13,T,LTE,246,1123,2
T-R13,T,LTE,360,5035,12
T-R13,T,LTE,156,5035,12
T-R13,T,LTE,164,1123,2
T-R13,T,LTE,395,5035,12
T-R13,T,LTE,294,1123,2
T-R13,T,LTE,142,66811,66
T-R13,T,LTE,167,2325,4
T-R13,T,LTE,358,5035,12
T-R13,T,LTE,357,5035,12
T-R13,T,LTE,224,1123,2
T-R13,T,LTE,315,5035,12
T-R13,T,LTE,409,1123,2
T-R13,T,LTE,318,1123,2
T-R13,T,LTE,288,66811,66
T-R13,T,LTE,230,1123,2
T-R13,T,LTE,240,876,2
T-R13,T,LTE,65,1123,2
T-R13,T,LTE,85,1123,2
T-R13,T,LTE,466,876,2
T-R13,T,LTE,137,66811,66
T-R13,T,LTE,38,68861,71
T-R13,T,LTE,128,68861,71
T-R13,T,LTE,27,68861,71
T-R13,T,LTE,262,66811,66
T-R13,T,LTE,369,1123,2
T-R13,T,LTE,386,876,2
T-R13,T,LTE,89,876,2
T-R13,T,LTE,304,1123,2
T-R13,T,LTE,44,1123,2
T-R13,T,LTE,88,876,2
T-R13,T,LTE,385,876,2
T-R13,T,LTE,414,876,2
T-R13,T,LTE,216,1123,2
T-R13,T,LTE,133,876,2
T-R13,T,LTE,43,876,2
T-R13,T,LTE,491,2325,4
T-R13,T,LTE,489,2325,4
T-R13,T,LTE,23,1123,2
T-R13,T,LTE,40,2325,4
T-R13,T,LTE,447,2325,4
T-R13,T,LTE,449,2325,4
T-R13,T,LTE,463,2325,4
T-R13,T,LTE,462,2325,4
T-R13,T,LTE,212,2325,4
T-R13,T,LTE,315,1123,2
T-R13,T,LTE,489,1123,2
T-R13,T,LTE,179,1123,2
T-R13,T,LTE,483,1123,2
T-R13,T,LTE,287,2325,4
T-R13,T,LTE,2,1123,2
T-R13,T,LTE,42,1123,2
T-R13,T,LTE,491,1123,2
T-R13,T,LTE,227,1123,2
T-R13,T,LTE,185,5035,12
T-R13,T,LTE,90,1123,2
T-R13,T,LTE,331,1123,2
T-R13,T,LTE,350,1123,2
T-R13,T,LTE,440,1123,2
T-R13,T,LTE,427,1123,2
T-R13,T,LTE,485,66811,66
T-R13,T,LTE,398,66811,66
T-R13,T,LTE,245,66811,66
T-R13,T,LTE,201,66811,66
T-R13,T,LTE,270,66811,66
T-R13,T,LTE,290,66811,66
T-R13,T,LTE,218,66811,66
T-R13,T,LTE,72,66811,66
T-R13,T,LTE,257,68861,71
T-R13,T,LTE,207,66811,66
T-R13,T,LTE,134,66811,66
T-R13,T,LTE,194,66811,66
T-R13,T,LTE,497,66811,66
T-R13,T,LTE,359,66811,66
T-R13,T,LTE,416,66811,66
T-R13,T,LTE,171,1123,2
T-R13,T,LTE,175,1123,2
T-R13,T,LTE,225,66811,66
T-R13,T,LTE,70,66811,66
T-R13,T,LTE,220,66811,66
T-R13,T,LTE,466,66811,66
T-R13,T,LTE,239,66811,66
T-R13,T,LTE,19,66811,66
T-R13,T,LTE,299,66811,66
T-R13,T,LTE,297,66811,66
T-R13,T,LTE,159,66811,66
T-R13,T,LTE,335,68861,71
T-R13,T,LTE,415,66811,66
T-R13,T,LTE,319,66811,66
T-R13,T,LTE,318,66811,66
T-R13,T,LTE,474,66811,66
T-R13,T,LTE,156,66811,66
T-R13,T,LTE,413,66811,66
T-R13,T,LTE,150,8265,25
T-R13,T,LTE,265,8265,25
T-R13,T,LTE,255,8265,25
T-R13,T,LTE,19,1123,2
T-R13,T,LTE,193,1123,2
T-R13,T,LTE,330,1123,2
T-R13,T,LTE,365,1123,2
T-R13,T,LTE,121,1123,2
T-R13,T,LTE,488,1123,2
T-R13,T,LTE,103,1123,2
T-R13,T,LTE,234,1123,2
T-R13,T,LTE,456,66811,66
T-R13,T,LTE,74,8265,25
T-R13,T,LTE,105,1123,2
T-R13,T,LTE,231,8265,25
T-R13,T,LTE,127,5035,12
T-R13,T,LTE,49,5035,12
T-R13,T,LTE,352,66811,66
T-R13,T,LTE,500,66811,66
T-R13,T,LTE,13,66811,66
T-R13,T,LTE,371,66811,66
T-R13,T,LTE,457,66811,66
T-R13,T,LTE,258,66811,66
T-R13,T,LTE,256,66811,66
T-R13,T,LTE,453,876,2
T-R13,T,LTE,47,5035,12
T-R13,T,LTE,439,5035,12
T-R13,T,LTE,121,66811,66
T-R13,T,LTE,208,1123,2
T-R13,T,LTE,499,66811,66
T-R13,T,LTE,264,68861,71
T-R13,T,LTE,238,1123,2
T-R13,T,LTE,320,1123,2
T-R13,T,LTE,446,1123,2
T-R13,T,LTE,50,66811,66
T-R13,T,LTE,38,66811,66
T-R13,T,LTE,118,66811,66
T-R13,T,LTE,14,66811,66
T-R13,T,LTE,222,66811,66
T-R13,T,LTE,59,876,2
T-R13,T,LTE,442,876,2
T-R13,T,LTE,23,66811,66
T-R13,T,LTE,295,68861,71
T-R13,T,LTE,383,1123,2
T-R13,T,LTE,1,2325,4
T-R13,T,LTE,261,1123,2
T-R13,T,LTE,457,1123,2
T-R13,T,LTE,403,1123,2
T-R13,T,LTE,256,1123,2
T-R13,T,LTE,21,1123,2
T-R13,T,LTE,8,2325,4
T-R13,T,LTE,439,68861,71
T-R13,T,LTE,392,1123,2
T-R13,T,LTE,472,876,2
T-R13,T,LTE,193,66811,66
T-R13,T,LTE,334,1123,2
T-R13,T,LTE,216,66811,66
T-R13,T,LTE,46,66811,66
T-R13,T,LTE,158,66811,66
T-R13,T,LTE,73,66811,66
T-R13,T,LTE,424,66811,66
T-R13,T,LTE,180,66811,66
T-R13,T,LTE,254,876,2
T-R13,T,LTE,404,876,2
T-R13,T,LTE,208,876,2
T-R13,T,LTE,295,66811,66
T-R13,T,LTE,174,66811,66
T-R13,T,LTE,102,66811,66
T-R13,T,LTE,282,66811,66
T-R13,T,LTE,244,66811,66
T-R13,T,LTE,488,66811,66
T-R13,T,LTE,37,66811,66
T-R13,T,LTE,428,66811,66
T-R13,T,LTE,490,66811,66
T-R13,T,LTE,347,66811,66
T-R13,T,LTE,356,66811,66
T-R13,T,LTE,232,66811,66
T-R13,T,LTE,380,68861,71
T-R13,T,LTE,254,1123,2
T-R13,T,LTE,78,1123,2
T-R13,T,LTE,453,66811,66
T-R13,T,LTE,103,66811,66
T-R13,T,LTE,227,66811,66
T-R13,T,LTE,39,66811,66
T-R13,T,LTE,433,66811,66
T-R13,T,LTE,439,66811,66
T-R13,T,LTE,64,66811,66
T-R13,T,LTE,364,66811,66
T-R13,T,LTE,36,876,2
T-R13,T,LTE,300,876,2
T-R13,T,LTE,294,66811,66
T-R13,T,LTE,401,66811,66
T-R13,T,LTE,289,66811,66
T-R13,T,LTE,264,66811,66
T-R13,T,LTE,486,40072,41
T-R13,T,LTE,483,66811,66
T-R13,T,LTE,489,66811,66
T-R13,T,LTE,420,66811,66
T-R13,T,LTE,373,40072,41
T-R13,T,LTE,486,1123,2
T-R13,T,LTE,471,1123,2
T-R13,T,Sub6,25,125290,n71
T-R13,T,Sub6,546,519630,n41
T-R13,T,Sub6,288,125290,n71
T-R13,T,Sub6,708,125290,n71
T-R13,T,Sub6,340,519630,n41
T-R13,T,Sub6,238,519630,n41
T-R13,T,Sub6,341,519630,n41
T-R13,T,Sub6,597,519630,n41
T-R13,T,Sub6,848,519630,n41
T-R13,T,Sub6,278,519630,n41
T-R13,T,Sub6,42,519630,n41
T-R13,T,Sub6,594,519630,n41
T-R13,T,Sub6,204,519630,n41
T-R13,T,Sub6,345,519630,n41
T-R13,T,Sub6,34,519630,n41
T-R13,T,Sub6,847,125290,n71
T-R13,T,Sub6,292,125290,n71
T-R13,T,Sub6,862,125290,n71
T-R13,T,Sub6,119,519630,n41
