grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_ratio,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-86.156,39.767,2899,0,0,1357,0.468092446,1357,0.468092446,1542,0.531907554,19,0,0,11,0.578947368,11,0.578947368,8,0.421052632
-86.156,39.7675,1130,0,0,554,0.490265487,554,0.490265487,576,0.509734513,18,0,0,9,0.5,9,0.5,9,0.5
-86.156,39.768,1517,0,0,857,0.564930784,857,0.564930784,660,0.435069216,16,0,0,7,0.4375,7,0.4375,9,0.5625
-86.156,39.7685,4711,0,0,2853,0.605603906,2853,0.605603906,1858,0.394396094,63,0,0,51,0.80952381,51,0.80952381,12,0.19047619
-86.156,39.769,1199,0,0,756,0.630525438,756,0.630525438,443,0.369474562,21,0,0,13,0.619047619,13,0.619047619,8,0.380952381
-86.156,39.7695,5153,0,0,4694,0.910925674,4694,0.910925674,459,0.089074326,23,0,0,15,0.652173913,15,0.652173913,8,0.347826087
-86.156,39.771,1121,0,0,883,0.787689563,883,0.787689563,238,0.212310437,35,0,0,30,0.857142857,30,0.857142857,5,0.142857143
-86.156,39.7715,1789,0,0,1201,0.671324762,1201,0.671324762,588,0.328675238,47,0,0,36,0.765957447,36,0.765957447,11,0.234042553
-86.156,39.772,809,0,0,390,0.482076638,390,0.482076638,419,0.517923362,30,0,0,15,0.5,15,0.5,15,0.5
-86.156,39.7725,1045,0,0,589,0.563636364,589,0.563636364,456,0.436363636,23,0,0,13,0.565217391,13,0.565217391,10,0.434782609
-86.156,39.773,1137,0,0,515,0.45294635,515,0.45294635,622,0.54705365,14,0,0,8,0.571428571,8,0.571428571,6,0.428571429
-86.156,39.7735,849,0,0,381,0.448763251,381,0.448763251,468,0.551236749,10,0,0,5,0.5,5,0.5,5,0.5
